starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 15 01:57:31 2021	1618451851	7	18	25	18
Thu Apr 15 01:57:31 2021	1618451851	7	19	26	18
Thu Apr 15 01:57:31 2021	1618451851	7	19	26	19
Thu Apr 15 01:57:31 2021	1618451851	7	19	26	19
Thu Apr 15 01:57:31 2021	1618451851	7	19	26	19
Thu Apr 15 01:57:31 2021	1618451851	7	20	27	19
Thu Apr 15 01:57:31 2021	1618451851	7	20	27	19
Thu Apr 15 01:57:31 2021	1618451851	7	20	27	20
Thu Apr 15 01:57:31 2021	1618451851	7	20	27	20
Thu Apr 15 01:57:31 2021	1618451851	7	21	28	20
Thu Apr 15 01:57:31 2021	1618451851	7	21	28	20
Thu Apr 15 01:57:31 2021	1618451851	7	22	29	21
Thu Apr 15 01:57:31 2021	1618451851	7	22	29	21
Thu Apr 15 01:57:31 2021	1618451851	7	22	29	21
Thu Apr 15 01:57:31 2021	1618451851	7	22	29	21
Thu Apr 15 01:57:31 2021	1618451851	7	22	29	20
Thu Apr 15 01:57:31 2021	1618451851	7	23	30	22
Thu Apr 15 01:57:31 2021	1618451851	7	23	30	22
Thu Apr 15 01:57:31 2021	1618451851	7	23	30	23
Thu Apr 15 01:57:31 2021	1618451851	7	24	31	24
Thu Apr 15 01:57:31 2021	1618451851	7	24	31	24
Thu Apr 15 01:57:31 2021	1618451851	7	24	31	24
Thu Apr 15 01:57:31 2021	1618451851	7	24	31	24
Thu Apr 15 01:57:31 2021	1618451851	7	24	31	23
Thu Apr 15 01:57:31 2021	1618451851	7	25	32	25
Thu Apr 15 01:57:31 2021	1618451851	7	25	32	25
Thu Apr 15 01:57:31 2021	1618451851	7	25	32	25
Thu Apr 15 01:57:31 2021	1618451851	7	26	33	25
Thu Apr 15 01:57:31 2021	1618451851	7	26	33	25
Thu Apr 15 01:57:31 2021	1618451851	7	26	33	25
Thu Apr 15 01:57:31 2021	1618451851	7	26	33	25
Thu Apr 15 01:57:31 2021	1618451851	7	26	33	25
Thu Apr 15 01:57:31 2021	1618451851	7	26	33	26
Thu Apr 15 01:57:31 2021	1618451851	7	26	33	25
Thu Apr 15 01:57:31 2021	1618451851	7	27	34	27
Thu Apr 15 01:57:31 2021	1618451851	7	27	34	27
Thu Apr 15 01:57:31 2021	1618451851	7	27	34	27
Thu Apr 15 01:57:31 2021	1618451851	7	28	35	27
Thu Apr 15 01:57:31 2021	1618451851	7	28	35	27
Thu Apr 15 01:57:31 2021	1618451851	7	28	35	27
Thu Apr 15 01:57:31 2021	1618451851	7	28	35	27
Thu Apr 15 01:57:31 2021	1618451851	7	28	35	28
Thu Apr 15 01:57:31 2021	1618451851	7	28	35	28
Thu Apr 15 01:57:31 2021	1618451851	7	29	36	29
Thu Apr 15 01:57:31 2021	1618451851	7	29	36	29
Thu Apr 15 01:57:31 2021	1618451851	7	30	37	29
Thu Apr 15 01:57:31 2021	1618451851	7	30	37	29
Thu Apr 15 01:57:31 2021	1618451851	7	30	37	29
Thu Apr 15 01:57:31 2021	1618451851	7	30	37	29
Thu Apr 15 01:57:31 2021	1618451851	7	30	37	29
Thu Apr 15 01:57:31 2021	1618451851	7	30	37	30
Thu Apr 15 01:57:31 2021	1618451851	7	31	38	30
Thu Apr 15 01:57:31 2021	1618451851	7	31	38	30
Thu Apr 15 01:57:31 2021	1618451851	7	31	38	31
Thu Apr 15 01:57:31 2021	1618451851	7	31	38	31
Thu Apr 15 01:57:31 2021	1618451851	7	31	38	31
Thu Apr 15 01:57:31 2021	1618451851	7	32	39	31
Thu Apr 15 01:57:31 2021	1618451851	7	32	39	31
Thu Apr 15 01:57:31 2021	1618451851	7	32	39	31
Thu Apr 15 01:57:31 2021	1618451851	7	32	39	32
Thu Apr 15 01:57:31 2021	1618451851	7	32	39	32
Thu Apr 15 01:57:31 2021	1618451851	7	33	40	33
Thu Apr 15 01:57:31 2021	1618451851	7	33	40	33
Thu Apr 15 01:57:31 2021	1618451851	7	34	41	33
Thu Apr 15 01:57:31 2021	1618451851	7	34	41	33
Thu Apr 15 01:57:31 2021	1618451851	7	34	41	33
Thu Apr 15 01:57:31 2021	1618451851	7	34	41	33
Thu Apr 15 01:57:31 2021	1618451851	7	34	41	33
Thu Apr 15 01:57:31 2021	1618451851	7	35	41	34
Thu Apr 15 01:57:31 2021	1618451851	7	35	42	34
Thu Apr 15 01:57:31 2021	1618451851	7	35	42	35
Thu Apr 15 01:57:31 2021	1618451851	7	36	43	35
Thu Apr 15 01:57:31 2021	1618451851	7	36	43	35
Thu Apr 15 01:57:31 2021	1618451851	7	36	43	35
Thu Apr 15 01:57:31 2021	1618451851	7	36	43	36
Thu Apr 15 01:57:31 2021	1618451851	7	36	43	35
Thu Apr 15 01:57:31 2021	1618451851	7	36	43	36
Thu Apr 15 01:57:31 2021	1618451851	7	37	44	36
Thu Apr 15 01:57:31 2021	1618451851	7	37	44	37
Thu Apr 15 01:57:31 2021	1618451851	7	37	44	37
Thu Apr 15 01:57:31 2021	1618451851	7	38	45	38
Thu Apr 15 01:57:31 2021	1618451851	7	38	45	37
Thu Apr 15 01:57:31 2021	1618451851	7	38	45	37
Thu Apr 15 01:57:31 2021	1618451851	7	38	45	38
Thu Apr 15 01:57:31 2021	1618451851	7	38	45	38
Thu Apr 15 01:57:31 2021	1618451851	7	39	46	38
Thu Apr 15 01:57:31 2021	1618451851	7	39	46	39
Thu Apr 15 01:57:31 2021	1618451851	7	39	46	39
Thu Apr 15 01:57:31 2021	1618451851	7	39	46	39
Thu Apr 15 01:57:31 2021	1618451851	7	40	47	39
Thu Apr 15 01:57:31 2021	1618451851	7	40	47	39
Thu Apr 15 01:57:31 2021	1618451851	7	40	47	40
Thu Apr 15 01:57:31 2021	1618451851	7	40	47	40
Thu Apr 15 01:57:31 2021	1618451851	7	41	48	40
Thu Apr 15 01:57:31 2021	1618451851	7	41	48	40
Thu Apr 15 01:57:31 2021	1618451851	7	41	48	40
Thu Apr 15 01:57:31 2021	1618451851	7	41	48	41
Thu Apr 15 01:57:31 2021	1618451851	7	42	48	41
Thu Apr 15 01:57:31 2021	1618451851	7	42	49	41
Thu Apr 15 01:57:31 2021	1618451851	7	42	49	41
Thu Apr 15 01:57:31 2021	1618451851	7	42	49	41
Thu Apr 15 01:57:31 2021	1618451851	7	43	49	42
Thu Apr 15 01:57:31 2021	1618451851	7	43	50	42
Thu Apr 15 01:57:31 2021	1618451851	7	43	50	43
Thu Apr 15 01:57:31 2021	1618451851	7	43	50	43
Thu Apr 15 01:57:31 2021	1618451851	7	43	50	43
Thu Apr 15 01:57:31 2021	1618451851	7	44	51	44
Thu Apr 15 01:57:31 2021	1618451851	7	44	51	44
Thu Apr 15 01:57:31 2021	1618451851	7	44	51	44
Thu Apr 15 01:57:31 2021	1618451851	7	44	51	44
Thu Apr 15 01:57:31 2021	1618451851	7	45	51	44
Thu Apr 15 01:57:31 2021	1618451851	7	45	52	44
Thu Apr 15 01:57:31 2021	1618451851	7	45	52	44
Thu Apr 15 01:57:31 2021	1618451851	7	45	52	44
Thu Apr 15 01:57:31 2021	1618451851	7	45	52	45
Thu Apr 15 01:57:31 2021	1618451851	7	46	52	45
Thu Apr 15 01:57:31 2021	1618451851	7	46	53	46
Thu Apr 15 01:57:31 2021	1618451851	7	46	53	46
Thu Apr 15 01:57:31 2021	1618451851	7	46	53	46
Thu Apr 15 01:57:31 2021	1618451851	7	46	53	46
Thu Apr 15 01:57:31 2021	1618451851	7	46	53	46
Thu Apr 15 01:57:31 2021	1618451851	7	47	53	46
Thu Apr 15 01:57:31 2021	1618451851	7	47	54	46
Thu Apr 15 01:57:31 2021	1618451851	7	48	54	47
Thu Apr 15 01:57:31 2021	1618451851	7	48	55	47
Thu Apr 15 01:57:31 2021	1618451851	7	48	55	48
Thu Apr 15 01:57:31 2021	1618451851	7	48	55	48
Thu Apr 15 01:57:31 2021	1618451851	7	48	55	48
Thu Apr 15 01:57:31 2021	1618451851	7	48	55	48
Thu Apr 15 01:57:31 2021	1618451851	7	49	55	48
Thu Apr 15 01:57:31 2021	1618451851	7	49	56	48
Thu Apr 15 01:57:31 2021	1618451851	7	49	56	49
Thu Apr 15 01:57:31 2021	1618451851	7	49	56	49
Thu Apr 15 01:57:31 2021	1618451851	7	50	57	50
Thu Apr 15 01:57:31 2021	1618451851	7	50	57	50
Thu Apr 15 01:57:31 2021	1618451851	7	50	57	50
Thu Apr 15 01:57:31 2021	1618451851	7	50	57	50
Thu Apr 15 01:57:31 2021	1618451851	7	50	57	50
Thu Apr 15 01:57:31 2021	1618451851	7	51	57	50
Thu Apr 15 01:57:31 2021	1618451851	7	51	57	50
Thu Apr 15 01:57:31 2021	1618451851	7	51	58	50
Thu Apr 15 01:57:31 2021	1618451851	7	51	58	51
Thu Apr 15 01:57:31 2021	1618451851	7	51	58	51
Thu Apr 15 01:57:31 2021	1618451851	7	52	59	52
Thu Apr 15 01:57:31 2021	1618451851	7	52	59	52
Thu Apr 15 01:57:31 2021	1618451851	7	52	59	52
Thu Apr 15 01:57:31 2021	1618451851	7	52	59	52
Thu Apr 15 01:57:31 2021	1618451851	7	52	59	52
Thu Apr 15 01:57:31 2021	1618451851	7	52	59	52
Thu Apr 15 01:57:31 2021	1618451851	7	53	60	52
Thu Apr 15 01:57:31 2021	1618451851	7	53	60	53
Thu Apr 15 01:57:31 2021	1618451851	7	54	61	53
Thu Apr 15 01:57:31 2021	1618451851	7	54	61	53
Thu Apr 15 01:57:31 2021	1618451851	7	54	61	54
Thu Apr 15 01:57:31 2021	1618451851	7	54	61	54
Thu Apr 15 01:57:31 2021	1618451851	7	54	61	54
Thu Apr 15 01:57:31 2021	1618451851	7	55	61	54
Thu Apr 15 01:57:31 2021	1618451851	7	55	62	54
Thu Apr 15 01:57:31 2021	1618451851	7	55	62	55
Thu Apr 15 01:57:31 2021	1618451851	7	55	62	55
Thu Apr 15 01:57:31 2021	1618451851	7	56	63	56
Thu Apr 15 01:57:31 2021	1618451851	7	56	63	56
Thu Apr 15 01:57:31 2021	1618451851	7	56	63	56
Thu Apr 15 01:57:31 2021	1618451851	7	56	63	56
Thu Apr 15 01:57:31 2021	1618451851	7	57	63	56
Thu Apr 15 01:57:31 2021	1618451851	7	57	63	56
Thu Apr 15 01:57:31 2021	1618451851	7	57	63	56
Thu Apr 15 01:57:31 2021	1618451851	7	57	63	56
Thu Apr 15 01:57:31 2021	1618451851	7	58	64	57
Thu Apr 15 01:57:31 2021	1618451851	7	58	64	58
Thu Apr 15 01:57:31 2021	1618451851	7	58	65	58
Thu Apr 15 01:57:31 2021	1618451851	7	58	65	57
Thu Apr 15 01:57:31 2021	1618451851	7	58	65	58
Thu Apr 15 01:57:31 2021	1618451851	7	58	65	58
Thu Apr 15 01:57:31 2021	1618451851	7	59	65	58
Thu Apr 15 01:57:31 2021	1618451851	7	59	66	58
Thu Apr 15 01:57:31 2021	1618451851	7	59	66	59
Thu Apr 15 01:57:31 2021	1618451851	7	60	66	59
Thu Apr 15 01:57:31 2021	1618451851	7	60	67	60
Thu Apr 15 01:57:31 2021	1618451851	7	60	67	60
Thu Apr 15 01:57:31 2021	1618451851	7	60	67	60
Thu Apr 15 01:57:31 2021	1618451851	7	60	67	60
Thu Apr 15 01:57:31 2021	1618451851	7	61	67	60
Thu Apr 15 01:57:31 2021	1618451851	7	61	67	60
Thu Apr 15 01:57:31 2021	1618451851	7	61	68	61
Thu Apr 15 01:57:31 2021	1618451851	7	62	68	61
Thu Apr 15 01:57:31 2021	1618451851	7	62	69	61
Thu Apr 15 01:57:31 2021	1618451851	7	62	69	62
Thu Apr 15 01:57:31 2021	1618451851	7	62	69	61
Thu Apr 15 01:57:31 2021	1618451851	7	62	69	62
Thu Apr 15 01:57:31 2021	1618451851	7	62	69	62
Thu Apr 15 01:57:31 2021	1618451851	7	63	69	62
Thu Apr 15 01:57:31 2021	1618451851	7	63	70	63
Thu Apr 15 01:57:31 2021	1618451851	7	63	70	63
Thu Apr 15 01:57:31 2021	1618451851	7	64	70	63
Thu Apr 15 01:57:31 2021	1618451851	7	64	71	63
Thu Apr 15 01:57:31 2021	1618451851	7	64	71	64
Thu Apr 15 01:57:31 2021	1618451851	7	64	71	64
Thu Apr 15 01:57:31 2021	1618451851	7	64	71	64
Thu Apr 15 01:57:31 2021	1618451851	7	64	71	64
Thu Apr 15 01:57:31 2021	1618451851	7	65	71	64
Thu Apr 15 01:57:31 2021	1618451851	7	65	72	65
Thu Apr 15 01:57:31 2021	1618451851	7	66	72	65
Thu Apr 15 01:57:31 2021	1618451851	7	66	72	65
Thu Apr 15 01:57:31 2021	1618451851	7	66	72	66
Thu Apr 15 01:57:31 2021	1618451851	7	66	73	66
Thu Apr 15 01:57:31 2021	1618451851	7	67	73	66
Thu Apr 15 01:57:31 2021	1618451851	7	67	73	66
Thu Apr 15 01:57:31 2021	1618451851	7	67	73	66
Thu Apr 15 01:57:31 2021	1618451851	7	67	73	66
Thu Apr 15 01:57:31 2021	1618451851	7	67	73	66
Thu Apr 15 01:57:31 2021	1618451851	7	68	74	67
Thu Apr 15 01:57:31 2021	1618451851	7	68	74	67
Thu Apr 15 01:57:31 2021	1618451851	7	68	75	67
Thu Apr 15 01:57:31 2021	1618451851	7	68	75	68
Thu Apr 15 01:57:31 2021	1618451851	7	68	75	68
Thu Apr 15 01:57:31 2021	1618451851	7	69	75	68
Thu Apr 15 01:57:31 2021	1618451851	7	69	75	68
Thu Apr 15 01:57:31 2021	1618451851	7	69	76	68
Thu Apr 15 01:57:31 2021	1618451851	7	69	76	68
Thu Apr 15 01:57:31 2021	1618451851	7	69	76	68
Thu Apr 15 01:57:31 2021	1618451851	7	70	77	70
Thu Apr 15 01:57:31 2021	1618451851	7	70	77	70
Thu Apr 15 01:57:31 2021	1618451851	7	70	77	70
Thu Apr 15 01:57:31 2021	1618451851	7	71	77	70
Thu Apr 15 01:57:31 2021	1618451851	7	71	77	70
Thu Apr 15 01:57:31 2021	1618451851	7	71	78	71
Thu Apr 15 01:57:31 2021	1618451851	7	72	78	71
Thu Apr 15 01:57:31 2021	1618451851	7	72	78	71
Thu Apr 15 01:57:31 2021	1618451851	7	72	79	71
Thu Apr 15 01:57:31 2021	1618451851	7	72	79	72
Thu Apr 15 01:57:31 2021	1618451851	7	72	79	72
Thu Apr 15 01:57:31 2021	1618451851	7	72	79	72
Thu Apr 15 01:57:31 2021	1618451851	7	72	79	72
Thu Apr 15 01:57:31 2021	1618451851	7	73	80	73
Thu Apr 15 01:57:31 2021	1618451851	7	73	80	73
Thu Apr 15 01:57:31 2021	1618451851	7	74	80	73
Thu Apr 15 01:57:31 2021	1618451851	7	74	80	73
Thu Apr 15 01:57:31 2021	1618451851	7	74	81	74
Thu Apr 15 01:57:31 2021	1618451851	7	74	81	74
Thu Apr 15 01:57:31 2021	1618451851	7	74	81	74
Thu Apr 15 01:57:31 2021	1618451851	7	74	81	74
Thu Apr 15 01:57:31 2021	1618451851	7	74	81	74
Thu Apr 15 01:57:31 2021	1618451851	7	75	81	74
Thu Apr 15 01:57:31 2021	1618451851	7	76	82	75
Thu Apr 15 01:57:31 2021	1618451851	7	76	82	75
Thu Apr 15 01:57:31 2021	1618451851	7	76	82	75
Thu Apr 15 01:57:31 2021	1618451851	7	76	83	76
Thu Apr 15 01:57:31 2021	1618451851	7	76	83	76
Thu Apr 15 01:57:31 2021	1618451851	7	76	83	75
Thu Apr 15 01:57:31 2021	1618451851	7	76	83	76
Thu Apr 15 01:57:31 2021	1618451851	7	77	83	76
Thu Apr 15 01:57:31 2021	1618451851	7	77	84	77
Thu Apr 15 01:57:31 2021	1618451851	7	78	84	77
Thu Apr 15 01:57:31 2021	1618451851	7	78	84	75
Thu Apr 15 01:57:31 2021	1618451851	7	78	84	77
Thu Apr 15 01:57:31 2021	1618451851	7	78	84	77
Thu Apr 15 01:57:31 2021	1618451851	7	78	85	78
Thu Apr 15 01:57:31 2021	1618451851	7	78	85	77
Thu Apr 15 01:57:31 2021	1618451851	7	79	85	78
Thu Apr 15 01:57:31 2021	1618451851	7	79	85	78
Thu Apr 15 01:57:31 2021	1618451851	7	79	85	78
Thu Apr 15 01:57:31 2021	1618451851	7	79	86	79
Thu Apr 15 01:57:31 2021	1618451851	7	80	86	79
Thu Apr 15 01:57:31 2021	1618451851	7	80	86	79
Thu Apr 15 01:57:31 2021	1618451851	7	80	86	79
Thu Apr 15 01:57:31 2021	1618451851	7	80	87	80
Thu Apr 15 01:57:31 2021	1618451851	7	80	87	80
Thu Apr 15 01:57:31 2021	1618451851	7	80	87	80
Thu Apr 15 01:57:31 2021	1618451851	7	81	87	80
Thu Apr 15 01:57:31 2021	1618451851	7	81	87	80
Thu Apr 15 01:57:31 2021	1618451851	7	81	88	81
Thu Apr 15 01:57:31 2021	1618451851	7	82	88	81
Thu Apr 15 01:57:31 2021	1618451851	7	82	88	81
Thu Apr 15 01:57:31 2021	1618451851	7	82	88	81
Thu Apr 15 01:57:31 2021	1618451851	6	82	89	82
Thu Apr 15 01:57:31 2021	1618451851	7	82	89	82
Thu Apr 15 01:57:31 2021	1618451851	6	83	89	82
Thu Apr 15 01:57:31 2021	1618451851	6	83	89	82
Thu Apr 15 01:57:31 2021	1618451851	6	83	90	83
Thu Apr 15 01:57:31 2021	1618451851	6	83	90	83
Thu Apr 15 01:57:31 2021	1618451851	6	83	90	83
Thu Apr 15 01:57:31 2021	1618451851	6	84	90	83
Thu Apr 15 01:57:31 2021	1618451851	6	84	91	84
Thu Apr 15 01:57:31 2021	1618451851	6	84	91	84
Thu Apr 15 01:57:31 2021	1618451851	6	85	91	84
Thu Apr 15 01:57:31 2021	1618451851	6	85	91	85
Thu Apr 15 01:57:31 2021	1618451851	6	85	92	85
Thu Apr 15 01:57:31 2021	1618451851	6	85	92	85
Thu Apr 15 01:57:31 2021	1618451851	6	85	92	85
Thu Apr 15 01:57:31 2021	1618451851	6	86	92	86
Thu Apr 15 01:57:31 2021	1618451851	6	87	93	86
Thu Apr 15 01:57:31 2021	1618451851	6	87	93	86
Thu Apr 15 01:57:31 2021	1618451851	6	87	93	86
Thu Apr 15 01:57:31 2021	1618451851	6	87	93	86
Thu Apr 15 01:57:31 2021	1618451851	6	87	93	86
Thu Apr 15 01:57:31 2021	1618451851	6	87	94	86
Thu Apr 15 01:57:31 2021	1618451851	6	87	94	86
Thu Apr 15 01:57:31 2021	1618451851	6	87	94	87
Thu Apr 15 01:57:31 2021	1618451851	6	88	94	86
Thu Apr 15 01:57:31 2021	1618451851	6	88	95	88
Thu Apr 15 01:57:31 2021	1618451851	6	88	95	88
Thu Apr 15 01:57:31 2021	1618451851	6	88	95	88
Thu Apr 15 01:57:31 2021	1618451851	6	89	95	88
Thu Apr 15 01:57:31 2021	1618451851	6	89	95	88
Thu Apr 15 01:57:31 2021	1618451851	6	89	95	89
Thu Apr 15 01:57:31 2021	1618451851	6	89	96	89
Thu Apr 15 01:57:31 2021	1618451851	6	89	96	89
Thu Apr 15 01:57:31 2021	1618451851	6	90	96	89
Thu Apr 15 01:57:31 2021	1618451851	6	90	96	90
Thu Apr 15 01:57:31 2021	1618451851	6	90	97	90
Thu Apr 15 01:57:31 2021	1618451851	6	91	97	90
Thu Apr 15 01:57:31 2021	1618451851	6	91	97	90
Thu Apr 15 01:57:31 2021	1618451851	6	91	97	91
Thu Apr 15 01:57:31 2021	1618451851	6	91	98	91
Thu Apr 15 01:57:31 2021	1618451851	6	91	98	91
Thu Apr 15 01:57:31 2021	1618451851	6	92	98	91
Thu Apr 15 01:57:31 2021	1618451851	6	92	98	92
Thu Apr 15 01:57:31 2021	1618451851	6	92	99	92
Thu Apr 15 01:57:31 2021	1618451851	6	92	99	92
Thu Apr 15 01:57:31 2021	1618451851	6	93	99	92
Thu Apr 15 01:57:31 2021	1618451851	6	93	100	92
Thu Apr 15 01:57:31 2021	1618451851	6	93	100	93
Thu Apr 15 01:57:31 2021	1618451851	6	94	100	93
Thu Apr 15 01:57:31 2021	1618451851	6	94	100	93
Thu Apr 15 01:57:31 2021	1618451851	6	94	100	94
Thu Apr 15 01:57:31 2021	1618451851	6	94	100	94
Thu Apr 15 01:57:31 2021	1618451851	6	95	101	94
Thu Apr 15 01:57:31 2021	1618451851	6	95	101	94
Thu Apr 15 01:57:31 2021	1618451851	6	95	101	95
Thu Apr 15 01:57:31 2021	1618451851	6	95	101	95
Thu Apr 15 01:57:31 2021	1618451851	6	95	102	94
Thu Apr 15 01:57:31 2021	1618451851	6	95	102	95
Thu Apr 15 01:57:31 2021	1618451851	6	96	102	95
Thu Apr 15 01:57:31 2021	1618451851	6	96	103	96
Thu Apr 15 01:57:31 2021	1618451851	6	96	103	96
Thu Apr 15 01:57:31 2021	1618451851	6	96	103	96
Thu Apr 15 01:57:31 2021	1618451851	6	97	103	96
Thu Apr 15 01:57:31 2021	1618451851	6	97	103	96
Thu Apr 15 01:57:31 2021	1618451851	6	97	103	97
Thu Apr 15 01:57:31 2021	1618451851	6	98	104	97
Thu Apr 15 01:57:31 2021	1618451851	6	98	104	97
Thu Apr 15 01:57:31 2021	1618451851	6	98	104	97
Thu Apr 15 01:57:31 2021	1618451851	6	98	105	98
Thu Apr 15 01:57:31 2021	1618451851	6	98	105	98
Thu Apr 15 01:57:31 2021	1618451851	6	98	105	98
Thu Apr 15 01:57:31 2021	1618451851	6	99	105	99
Thu Apr 15 01:57:31 2021	1618451851	6	99	105	99
Thu Apr 15 01:57:31 2021	1618451851	6	100	106	99
Thu Apr 15 01:57:31 2021	1618451851	6	100	106	99
Thu Apr 15 01:57:31 2021	1618451851	6	100	106	99
Thu Apr 15 01:57:31 2021	1618451851	6	100	106	99
Thu Apr 15 01:57:31 2021	1618451851	6	100	107	100
Thu Apr 15 01:57:31 2021	1618451851	6	100	107	100
Thu Apr 15 01:57:31 2021	1618451851	6	100	107	100
Thu Apr 15 01:57:31 2021	1618451851	6	101	107	100
Thu Apr 15 01:57:31 2021	1618451851	6	101	107	101
Thu Apr 15 01:57:31 2021	1618451851	6	101	107	101
Thu Apr 15 01:57:31 2021	1618451851	6	102	108	101
Thu Apr 15 01:57:31 2021	1618451851	6	102	108	101
Thu Apr 15 01:57:33 2021	1618451853	0	108	108	108
Thu Apr 15 01:57:33 2021	1618451853	0	108	108	108
Thu Apr 15 01:57:33 2021	1618451853	0	108	108	108
Thu Apr 15 01:57:33 2021	1618451853	0	108	108	108
Thu Apr 15 01:57:33 2021	1618451853	0	108	108	108
Thu Apr 15 01:57:33 2021	1618451853	0	109	109	108
Thu Apr 15 01:57:33 2021	1618451853	0	109	109	109
Thu Apr 15 01:57:33 2021	1618451853	0	109	109	108
Thu Apr 15 01:57:33 2021	1618451853	0	109	109	108
Thu Apr 15 01:57:33 2021	1618451853	0	109	109	108
Thu Apr 15 01:57:33 2021	1618451853	0	109	109	108
Thu Apr 15 01:57:33 2021	1618451853	0	109	109	108
Thu Apr 15 01:57:33 2021	1618451853	0	109	109	108
Thu Apr 15 01:57:33 2021	1618451853	0	109	109	108
Thu Apr 15 01:57:33 2021	1618451853	0	109	109	109
Thu Apr 15 01:57:33 2021	1618451853	0	109	109	108
Thu Apr 15 01:57:33 2021	1618451853	0	109	109	109
Thu Apr 15 01:57:33 2021	1618451853	0	109	109	108
Thu Apr 15 01:57:33 2021	1618451853	0	109	109	108
Thu Apr 15 01:57:33 2021	1618451853	0	109	109	108
Thu Apr 15 01:57:31 2021	1618451851	6	102	109	102
Thu Apr 15 01:57:33 2021	1618451853	0	109	109	109
Thu Apr 15 01:57:31 2021	1618451851	6	103	109	102
Thu Apr 15 01:57:33 2021	1618451853	0	109	109	109
Thu Apr 15 01:57:33 2021	1618451853	0	109	109	108
Thu Apr 15 01:57:33 2021	1618451853	0	109	109	109
