starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:57 2021	1618450737	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:57 2021	1618450737	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:57 2021	1618450737	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:57 2021	1618450737	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:57 2021	1618450737	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:57 2021	1618450737	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	6	120	126	119
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:57 2021	1618450737	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:57 2021	1618450737	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:57 2021	1618450737	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:57 2021	1618450737	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:57 2021	1618450737	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:57 2021	1618450737	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:57 2021	1618450737	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	125
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:57 2021	1618450737	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	6	120	126	120
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	126	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	126	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:57 2021	1618450737	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:57 2021	1618450737	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	125
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	6	120	127	120
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	127
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	127
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	127
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	127
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	127
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	127
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	127
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	127
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	127
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	127
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	127
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	127
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	127
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	127
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	127
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	127
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	127
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:57 2021	1618450737	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	127
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	127
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	127
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	127
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	127
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	127
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	127
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	127
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	127
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	127
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	127
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	127
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	127
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	127
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	127
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	127
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	126
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	127
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	127
Thu Apr 15 01:38:56 2021	1618450736	0	127	127	127
