starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 15 01:38:47 2021	1618450727	7	39	46	38
Thu Apr 15 01:38:47 2021	1618450727	7	39	46	38
Thu Apr 15 01:38:47 2021	1618450727	7	39	46	38
Thu Apr 15 01:38:47 2021	1618450727	7	40	47	39
Thu Apr 15 01:38:47 2021	1618450727	7	40	47	39
Thu Apr 15 01:38:47 2021	1618450727	7	40	47	40
Thu Apr 15 01:38:47 2021	1618450727	7	40	47	39
Thu Apr 15 01:38:47 2021	1618450727	7	40	47	39
Thu Apr 15 01:38:47 2021	1618450727	7	40	47	39
Thu Apr 15 01:38:47 2021	1618450727	7	40	48	40
Thu Apr 15 01:38:47 2021	1618450727	7	41	48	40
Thu Apr 15 01:38:47 2021	1618450727	7	41	49	41
Thu Apr 15 01:38:47 2021	1618450727	8	40	49	40
Thu Apr 15 01:38:47 2021	1618450727	8	40	49	40
Thu Apr 15 01:38:47 2021	1618450727	8	40	49	40
Thu Apr 15 01:38:47 2021	1618450727	7	42	49	40
Thu Apr 15 01:38:47 2021	1618450727	8	41	49	40
Thu Apr 15 01:38:47 2021	1618450727	8	41	50	40
Thu Apr 15 01:38:47 2021	1618450727	8	41	50	41
Thu Apr 15 01:38:47 2021	1618450727	8	41	50	41
Thu Apr 15 01:38:47 2021	1618450727	8	42	51	42
Thu Apr 15 01:38:47 2021	1618450727	8	42	51	42
Thu Apr 15 01:38:47 2021	1618450727	8	42	51	42
Thu Apr 15 01:38:47 2021	1618450727	8	43	51	42
Thu Apr 15 01:38:47 2021	1618450727	8	43	51	42
Thu Apr 15 01:38:47 2021	1618450727	8	43	51	42
Thu Apr 15 01:38:47 2021	1618450727	8	44	52	43
Thu Apr 15 01:38:47 2021	1618450727	8	44	52	43
Thu Apr 15 01:38:47 2021	1618450727	8	44	52	43
Thu Apr 15 01:38:47 2021	1618450727	8	44	52	44
Thu Apr 15 01:38:47 2021	1618450727	8	44	52	44
Thu Apr 15 01:38:47 2021	1618450727	8	44	53	44
Thu Apr 15 01:38:47 2021	1618450727	8	45	53	44
Thu Apr 15 01:38:47 2021	1618450727	8	45	53	44
Thu Apr 15 01:38:47 2021	1618450727	8	45	54	45
Thu Apr 15 01:38:47 2021	1618450727	8	46	54	45
Thu Apr 15 01:38:47 2021	1618450727	8	46	54	45
Thu Apr 15 01:38:47 2021	1618450727	8	46	54	45
Thu Apr 15 01:38:47 2021	1618450727	8	46	54	45
Thu Apr 15 01:38:47 2021	1618450727	8	46	55	46
Thu Apr 15 01:38:47 2021	1618450727	8	46	55	46
Thu Apr 15 01:38:47 2021	1618450727	8	47	55	45
Thu Apr 15 01:38:47 2021	1618450727	8	47	56	46
Thu Apr 15 01:38:47 2021	1618450727	8	47	56	47
Thu Apr 15 01:38:47 2021	1618450727	8	47	56	47
Thu Apr 15 01:38:47 2021	1618450727	8	47	56	47
Thu Apr 15 01:38:47 2021	1618450727	8	48	56	47
Thu Apr 15 01:38:47 2021	1618450727	8	48	56	47
Thu Apr 15 01:38:47 2021	1618450727	8	48	57	48
Thu Apr 15 01:38:47 2021	1618450727	8	48	57	48
Thu Apr 15 01:38:47 2021	1618450727	8	49	57	48
Thu Apr 15 01:38:47 2021	1618450727	8	49	57	49
Thu Apr 15 01:38:47 2021	1618450727	8	49	57	49
Thu Apr 15 01:38:47 2021	1618450727	8	49	57	48
Thu Apr 15 01:38:47 2021	1618450727	8	49	58	49
Thu Apr 15 01:38:47 2021	1618450727	8	49	58	49
Thu Apr 15 01:38:47 2021	1618450727	8	50	59	50
Thu Apr 15 01:38:47 2021	1618450727	8	50	59	50
Thu Apr 15 01:38:47 2021	1618450727	8	50	59	50
Thu Apr 15 01:38:47 2021	1618450727	8	50	59	50
Thu Apr 15 01:38:47 2021	1618450727	8	51	59	50
Thu Apr 15 01:38:47 2021	1618450727	8	51	59	51
Thu Apr 15 01:38:47 2021	1618450727	8	51	60	51
Thu Apr 15 01:38:47 2021	1618450727	8	51	60	51
Thu Apr 15 01:38:47 2021	1618450727	8	52	60	51
Thu Apr 15 01:38:47 2021	1618450727	8	52	60	52
Thu Apr 15 01:38:47 2021	1618450727	8	52	60	52
Thu Apr 15 01:38:47 2021	1618450727	8	52	60	52
Thu Apr 15 01:38:47 2021	1618450727	8	52	60	52
Thu Apr 15 01:38:47 2021	1618450727	8	52	61	52
Thu Apr 15 01:38:47 2021	1618450727	8	53	61	53
Thu Apr 15 01:38:47 2021	1618450727	8	53	62	53
Thu Apr 15 01:38:47 2021	1618450727	8	54	62	53
Thu Apr 15 01:38:47 2021	1618450727	8	54	62	53
Thu Apr 15 01:38:47 2021	1618450727	8	54	62	53
Thu Apr 15 01:38:47 2021	1618450727	8	54	62	54
Thu Apr 15 01:38:47 2021	1618450727	8	54	63	53
Thu Apr 15 01:38:47 2021	1618450727	8	55	63	54
Thu Apr 15 01:38:47 2021	1618450727	8	55	64	55
Thu Apr 15 01:38:47 2021	1618450727	8	55	64	55
Thu Apr 15 01:38:47 2021	1618450727	8	56	64	55
Thu Apr 15 01:38:47 2021	1618450727	8	56	64	55
Thu Apr 15 01:38:47 2021	1618450727	8	56	64	55
Thu Apr 15 01:38:47 2021	1618450727	8	56	64	55
Thu Apr 15 01:38:47 2021	1618450727	8	56	65	54
Thu Apr 15 01:38:47 2021	1618450727	8	56	65	56
Thu Apr 15 01:38:47 2021	1618450727	8	56	65	56
Thu Apr 15 01:38:47 2021	1618450727	8	57	65	56
Thu Apr 15 01:38:47 2021	1618450727	8	57	66	57
Thu Apr 15 01:38:47 2021	1618450727	8	58	66	57
Thu Apr 15 01:38:47 2021	1618450727	8	58	66	57
Thu Apr 15 01:38:47 2021	1618450727	8	58	66	57
Thu Apr 15 01:38:47 2021	1618450727	8	58	67	58
Thu Apr 15 01:38:47 2021	1618450727	8	58	67	58
Thu Apr 15 01:38:47 2021	1618450727	8	59	67	58
Thu Apr 15 01:38:47 2021	1618450727	8	59	67	58
Thu Apr 15 01:38:47 2021	1618450727	8	59	67	58
Thu Apr 15 01:38:47 2021	1618450727	8	60	68	59
Thu Apr 15 01:38:47 2021	1618450727	8	60	68	59
Thu Apr 15 01:38:47 2021	1618450727	8	60	68	59
Thu Apr 15 01:38:47 2021	1618450727	8	60	68	59
Thu Apr 15 01:38:47 2021	1618450727	8	60	69	60
Thu Apr 15 01:38:47 2021	1618450727	8	61	69	60
Thu Apr 15 01:38:47 2021	1618450727	8	61	69	60
Thu Apr 15 01:38:47 2021	1618450727	8	61	70	61
Thu Apr 15 01:38:47 2021	1618450727	8	62	70	60
Thu Apr 15 01:38:47 2021	1618450727	8	62	70	62
Thu Apr 15 01:38:47 2021	1618450727	8	62	70	62
Thu Apr 15 01:38:47 2021	1618450727	8	62	70	62
Thu Apr 15 01:38:47 2021	1618450727	8	63	71	62
Thu Apr 15 01:38:47 2021	1618450727	8	63	71	62
Thu Apr 15 01:38:47 2021	1618450727	8	63	72	63
Thu Apr 15 01:38:47 2021	1618450727	8	64	72	63
Thu Apr 15 01:38:47 2021	1618450727	8	64	72	63
Thu Apr 15 01:38:47 2021	1618450727	8	64	72	64
Thu Apr 15 01:38:47 2021	1618450727	8	64	73	64
Thu Apr 15 01:38:47 2021	1618450727	8	64	73	64
Thu Apr 15 01:38:47 2021	1618450727	8	64	73	64
Thu Apr 15 01:38:47 2021	1618450727	8	65	73	64
Thu Apr 15 01:38:47 2021	1618450727	8	65	73	64
Thu Apr 15 01:38:47 2021	1618450727	8	66	74	65
Thu Apr 15 01:38:47 2021	1618450727	8	66	74	65
Thu Apr 15 01:38:47 2021	1618450727	8	66	74	65
Thu Apr 15 01:38:47 2021	1618450727	8	66	75	66
Thu Apr 15 01:38:47 2021	1618450727	8	66	75	66
Thu Apr 15 01:38:47 2021	1618450727	8	67	75	66
Thu Apr 15 01:38:47 2021	1618450727	8	67	75	66
Thu Apr 15 01:38:47 2021	1618450727	8	67	75	66
Thu Apr 15 01:38:47 2021	1618450727	8	67	75	67
Thu Apr 15 01:38:47 2021	1618450727	8	68	76	67
Thu Apr 15 01:38:47 2021	1618450727	8	68	76	68
Thu Apr 15 01:38:47 2021	1618450727	8	69	77	68
Thu Apr 15 01:38:47 2021	1618450727	8	69	77	68
Thu Apr 15 01:38:47 2021	1618450727	8	69	77	68
Thu Apr 15 01:38:47 2021	1618450727	8	69	77	68
Thu Apr 15 01:38:47 2021	1618450727	8	69	77	68
Thu Apr 15 01:38:47 2021	1618450727	8	70	78	70
Thu Apr 15 01:38:47 2021	1618450727	8	70	78	70
Thu Apr 15 01:38:47 2021	1618450727	8	71	79	70
Thu Apr 15 01:38:47 2021	1618450727	8	70	79	70
Thu Apr 15 01:38:47 2021	1618450727	8	71	79	70
Thu Apr 15 01:38:47 2021	1618450727	8	71	79	71
Thu Apr 15 01:38:47 2021	1618450727	8	71	79	71
Thu Apr 15 01:38:47 2021	1618450727	8	71	79	69
Thu Apr 15 01:38:47 2021	1618450727	8	72	80	71
Thu Apr 15 01:38:47 2021	1618450727	8	72	80	71
Thu Apr 15 01:38:47 2021	1618450727	8	72	80	71
Thu Apr 15 01:38:47 2021	1618450727	8	72	80	72
Thu Apr 15 01:38:47 2021	1618450727	8	72	80	72
Thu Apr 15 01:38:47 2021	1618450727	8	73	81	72
Thu Apr 15 01:38:47 2021	1618450727	8	73	81	73
Thu Apr 15 01:38:47 2021	1618450727	8	73	81	73
Thu Apr 15 01:38:47 2021	1618450727	8	73	81	73
Thu Apr 15 01:38:47 2021	1618450727	8	74	82	73
Thu Apr 15 01:38:47 2021	1618450727	8	74	82	73
Thu Apr 15 01:38:47 2021	1618450727	8	74	82	73
Thu Apr 15 01:38:47 2021	1618450727	8	74	82	73
Thu Apr 15 01:38:47 2021	1618450727	8	75	83	74
Thu Apr 15 01:38:47 2021	1618450727	8	75	83	75
Thu Apr 15 01:38:47 2021	1618450727	8	76	83	75
Thu Apr 15 01:38:47 2021	1618450727	8	76	84	75
Thu Apr 15 01:38:47 2021	1618450727	8	76	84	75
Thu Apr 15 01:38:47 2021	1618450727	8	76	84	76
Thu Apr 15 01:38:47 2021	1618450727	8	76	84	76
Thu Apr 15 01:38:47 2021	1618450727	8	76	84	76
Thu Apr 15 01:38:47 2021	1618450727	8	76	84	76
Thu Apr 15 01:38:47 2021	1618450727	8	77	85	77
Thu Apr 15 01:38:47 2021	1618450727	8	77	85	77
Thu Apr 15 01:38:47 2021	1618450727	8	77	85	77
Thu Apr 15 01:38:47 2021	1618450727	8	77	85	77
Thu Apr 15 01:38:47 2021	1618450727	8	77	85	77
Thu Apr 15 01:38:47 2021	1618450727	8	78	85	77
Thu Apr 15 01:38:47 2021	1618450727	8	78	85	77
Thu Apr 15 01:38:47 2021	1618450727	8	78	86	77
Thu Apr 15 01:38:47 2021	1618450727	8	78	86	77
Thu Apr 15 01:38:47 2021	1618450727	8	79	87	79
Thu Apr 15 01:38:47 2021	1618450727	8	79	87	78
Thu Apr 15 01:38:47 2021	1618450727	8	79	87	79
Thu Apr 15 01:38:47 2021	1618450727	8	79	87	79
Thu Apr 15 01:38:47 2021	1618450727	8	79	87	79
Thu Apr 15 01:38:47 2021	1618450727	8	79	87	79
Thu Apr 15 01:38:47 2021	1618450727	8	79	87	79
Thu Apr 15 01:38:47 2021	1618450727	8	79	87	79
Thu Apr 15 01:38:47 2021	1618450727	8	80	88	79
Thu Apr 15 01:38:47 2021	1618450727	8	80	88	80
Thu Apr 15 01:38:47 2021	1618450727	8	81	89	81
Thu Apr 15 01:38:47 2021	1618450727	8	81	89	81
Thu Apr 15 01:38:47 2021	1618450727	8	82	89	81
Thu Apr 15 01:38:47 2021	1618450727	8	82	89	81
Thu Apr 15 01:38:47 2021	1618450727	8	82	89	81
Thu Apr 15 01:38:47 2021	1618450727	8	82	90	81
Thu Apr 15 01:38:47 2021	1618450727	8	82	90	81
Thu Apr 15 01:38:47 2021	1618450727	8	82	90	81
Thu Apr 15 01:38:47 2021	1618450727	8	82	90	82
Thu Apr 15 01:38:47 2021	1618450727	8	83	91	83
Thu Apr 15 01:38:47 2021	1618450727	8	83	91	81
Thu Apr 15 01:38:47 2021	1618450727	8	83	91	83
Thu Apr 15 01:38:47 2021	1618450727	8	83	91	83
Thu Apr 15 01:38:47 2021	1618450727	8	83	91	83
Thu Apr 15 01:38:47 2021	1618450727	8	84	91	83
Thu Apr 15 01:38:47 2021	1618450727	8	84	92	83
Thu Apr 15 01:38:47 2021	1618450727	8	84	92	83
Thu Apr 15 01:38:47 2021	1618450727	8	84	92	84
Thu Apr 15 01:38:47 2021	1618450727	8	85	93	84
Thu Apr 15 01:38:47 2021	1618450727	8	85	93	85
Thu Apr 15 01:38:47 2021	1618450727	8	85	93	85
Thu Apr 15 01:38:47 2021	1618450727	8	85	93	85
Thu Apr 15 01:38:47 2021	1618450727	8	85	93	85
Thu Apr 15 01:38:47 2021	1618450727	8	85	93	85
Thu Apr 15 01:38:47 2021	1618450727	8	86	94	85
Thu Apr 15 01:38:47 2021	1618450727	8	86	94	86
Thu Apr 15 01:38:47 2021	1618450727	8	86	94	86
Thu Apr 15 01:38:47 2021	1618450727	8	87	95	86
Thu Apr 15 01:38:47 2021	1618450727	8	87	95	87
Thu Apr 15 01:38:47 2021	1618450727	8	87	95	87
Thu Apr 15 01:38:47 2021	1618450727	8	87	95	87
Thu Apr 15 01:38:47 2021	1618450727	8	88	95	87
Thu Apr 15 01:38:47 2021	1618450727	8	88	96	87
Thu Apr 15 01:38:47 2021	1618450727	8	88	96	87
Thu Apr 15 01:38:47 2021	1618450727	8	88	96	87
Thu Apr 15 01:38:47 2021	1618450727	8	89	96	88
Thu Apr 15 01:38:47 2021	1618450727	8	89	97	88
Thu Apr 15 01:38:47 2021	1618450727	8	89	97	89
Thu Apr 15 01:38:47 2021	1618450727	8	89	97	89
Thu Apr 15 01:38:47 2021	1618450727	8	90	97	89
Thu Apr 15 01:38:47 2021	1618450727	8	90	97	89
Thu Apr 15 01:38:47 2021	1618450727	8	90	98	89
Thu Apr 15 01:38:47 2021	1618450727	8	90	98	89
Thu Apr 15 01:38:47 2021	1618450727	8	90	98	90
Thu Apr 15 01:38:47 2021	1618450727	8	91	99	91
Thu Apr 15 01:38:47 2021	1618450727	8	91	99	91
Thu Apr 15 01:38:47 2021	1618450727	8	91	99	91
Thu Apr 15 01:38:47 2021	1618450727	8	91	99	91
Thu Apr 15 01:38:47 2021	1618450727	8	92	99	91
Thu Apr 15 01:38:47 2021	1618450727	8	92	99	91
Thu Apr 15 01:38:47 2021	1618450727	8	92	99	91
Thu Apr 15 01:38:47 2021	1618450727	8	92	100	91
Thu Apr 15 01:38:47 2021	1618450727	8	93	100	92
Thu Apr 15 01:38:47 2021	1618450727	8	93	100	92
Thu Apr 15 01:38:47 2021	1618450727	8	93	101	92
Thu Apr 15 01:38:47 2021	1618450727	8	93	101	92
Thu Apr 15 01:38:47 2021	1618450727	8	93	101	93
Thu Apr 15 01:38:47 2021	1618450727	8	94	101	93
Thu Apr 15 01:38:47 2021	1618450727	8	94	101	93
Thu Apr 15 01:38:47 2021	1618450727	8	94	101	93
Thu Apr 15 01:38:47 2021	1618450727	8	94	101	93
Thu Apr 15 01:38:47 2021	1618450727	8	94	102	93
Thu Apr 15 01:38:47 2021	1618450727	8	95	103	95
Thu Apr 15 01:38:47 2021	1618450727	8	96	103	95
Thu Apr 15 01:38:47 2021	1618450727	8	96	103	95
Thu Apr 15 01:38:47 2021	1618450727	8	96	103	95
Thu Apr 15 01:38:47 2021	1618450727	8	96	103	95
Thu Apr 15 01:38:47 2021	1618450727	8	96	104	95
Thu Apr 15 01:38:47 2021	1618450727	8	96	104	95
Thu Apr 15 01:38:47 2021	1618450727	8	97	104	96
Thu Apr 15 01:38:47 2021	1618450727	8	97	105	97
Thu Apr 15 01:38:47 2021	1618450727	8	98	105	97
Thu Apr 15 01:38:47 2021	1618450727	8	98	105	97
Thu Apr 15 01:38:47 2021	1618450727	8	98	106	97
Thu Apr 15 01:38:47 2021	1618450727	8	98	106	98
Thu Apr 15 01:38:47 2021	1618450727	8	98	106	98
Thu Apr 15 01:38:47 2021	1618450727	8	99	106	98
Thu Apr 15 01:38:47 2021	1618450727	8	99	106	98
Thu Apr 15 01:38:47 2021	1618450727	8	99	107	98
Thu Apr 15 01:38:47 2021	1618450727	8	99	107	99
Thu Apr 15 01:38:47 2021	1618450727	8	100	107	99
Thu Apr 15 01:38:47 2021	1618450727	8	100	107	99
Thu Apr 15 01:38:47 2021	1618450727	8	100	108	99
Thu Apr 15 01:38:47 2021	1618450727	8	100	108	100
Thu Apr 15 01:38:47 2021	1618450727	8	100	108	100
Thu Apr 15 01:38:47 2021	1618450727	8	101	108	100
Thu Apr 15 01:38:47 2021	1618450727	8	101	109	101
Thu Apr 15 01:38:47 2021	1618450727	8	102	109	101
Thu Apr 15 01:38:47 2021	1618450727	8	102	110	101
Thu Apr 15 01:38:47 2021	1618450727	8	102	110	101
Thu Apr 15 01:38:47 2021	1618450727	8	102	110	102
Thu Apr 15 01:38:48 2021	1618450728	0	110	110	110
Thu Apr 15 01:38:47 2021	1618450727	8	103	110	102
Thu Apr 15 01:38:48 2021	1618450728	0	111	111	111
Thu Apr 15 01:38:47 2021	1618450727	8	103	111	103
Thu Apr 15 01:38:47 2021	1618450727	8	103	111	103
Thu Apr 15 01:38:48 2021	1618450728	0	111	111	111
Thu Apr 15 01:38:48 2021	1618450728	0	111	111	111
Thu Apr 15 01:38:48 2021	1618450728	0	111	111	111
Thu Apr 15 01:38:48 2021	1618450728	0	111	111	111
Thu Apr 15 01:38:48 2021	1618450728	0	111	111	111
Thu Apr 15 01:38:48 2021	1618450728	0	111	111	111
Thu Apr 15 01:38:48 2021	1618450728	0	111	111	111
Thu Apr 15 01:38:48 2021	1618450728	0	111	111	111
Thu Apr 15 01:38:48 2021	1618450728	0	111	112	111
Thu Apr 15 01:38:48 2021	1618450728	0	112	112	111
Thu Apr 15 01:38:47 2021	1618450727	8	104	112	103
Thu Apr 15 01:38:47 2021	1618450727	8	104	112	104
Thu Apr 15 01:38:48 2021	1618450728	0	112	112	111
Thu Apr 15 01:38:47 2021	1618450727	8	104	112	104
Thu Apr 15 01:38:48 2021	1618450728	0	112	112	111
Thu Apr 15 01:38:47 2021	1618450727	8	104	112	103
Thu Apr 15 01:38:48 2021	1618450728	0	112	112	112
Thu Apr 15 01:38:48 2021	1618450728	0	112	112	111
Thu Apr 15 01:38:48 2021	1618450728	0	112	112	112
Thu Apr 15 01:38:47 2021	1618450727	8	104	112	104
