starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 15 02:08:56 2021	1618452536	10	57	67	50
Thu Apr 15 02:08:56 2021	1618452536	10	57	67	50
Thu Apr 15 02:08:56 2021	1618452536	10	57	67	53
Thu Apr 15 02:08:56 2021	1618452536	10	57	67	53
Thu Apr 15 02:08:56 2021	1618452536	10	58	67	49
Thu Apr 15 02:08:56 2021	1618452536	10	58	68	53
Thu Apr 15 02:08:56 2021	1618452536	10	58	68	52
Thu Apr 15 02:08:56 2021	1618452536	10	59	68	55
Thu Apr 15 02:08:56 2021	1618452536	10	59	69	53
Thu Apr 15 02:08:56 2021	1618452536	10	59	69	53
Thu Apr 15 02:08:56 2021	1618452536	10	59	69	52
Thu Apr 15 02:08:56 2021	1618452536	10	60	70	54
Thu Apr 15 02:08:56 2021	1618452536	10	60	70	53
Thu Apr 15 02:08:56 2021	1618452536	10	61	71	51
Thu Apr 15 02:08:56 2021	1618452536	10	61	71	54
Thu Apr 15 02:08:56 2021	1618452536	10	61	71	55
Thu Apr 15 02:08:56 2021	1618452536	10	61	71	54
Thu Apr 15 02:08:56 2021	1618452536	10	62	71	55
Thu Apr 15 02:08:56 2021	1618452536	7	64	71	57
Thu Apr 15 02:08:56 2021	1618452536	10	62	72	54
Thu Apr 15 02:08:56 2021	1618452536	10	62	72	56
Thu Apr 15 02:08:56 2021	1618452536	10	62	72	55
Thu Apr 15 02:08:56 2021	1618452536	10	62	72	48
Thu Apr 15 02:08:56 2021	1618452536	10	62	72	57
Thu Apr 15 02:08:56 2021	1618452536	10	63	73	56
Thu Apr 15 02:08:56 2021	1618452536	10	63	73	56
Thu Apr 15 02:08:56 2021	1618452536	10	63	73	58
Thu Apr 15 02:08:56 2021	1618452536	10	63	73	56
Thu Apr 15 02:08:56 2021	1618452536	10	64	74	58
Thu Apr 15 02:08:56 2021	1618452536	10	64	74	56
Thu Apr 15 02:08:56 2021	1618452536	10	65	74	57
Thu Apr 15 02:08:56 2021	1618452536	10	65	74	53
Thu Apr 15 02:08:56 2021	1618452536	10	65	75	58
Thu Apr 15 02:08:56 2021	1618452536	10	65	75	57
Thu Apr 15 02:08:56 2021	1618452536	10	65	75	58
Thu Apr 15 02:08:56 2021	1618452536	10	66	75	58
Thu Apr 15 02:08:56 2021	1618452536	10	66	76	59
Thu Apr 15 02:08:56 2021	1618452536	10	66	76	58
Thu Apr 15 02:08:56 2021	1618452536	10	67	77	59
Thu Apr 15 02:08:56 2021	1618452536	10	67	77	53
Thu Apr 15 02:08:56 2021	1618452536	10	67	77	60
Thu Apr 15 02:08:56 2021	1618452536	10	68	77	59
Thu Apr 15 02:08:56 2021	1618452536	10	68	78	61
Thu Apr 15 02:08:56 2021	1618452536	10	68	78	62
Thu Apr 15 02:08:56 2021	1618452536	10	68	78	62
Thu Apr 15 02:08:56 2021	1618452536	10	68	78	64
Thu Apr 15 02:08:56 2021	1618452536	10	70	79	63
Thu Apr 15 02:08:56 2021	1618452536	10	70	80	65
Thu Apr 15 02:08:56 2021	1618452536	10	70	80	66
Thu Apr 15 02:08:56 2021	1618452536	10	71	81	65
Thu Apr 15 02:08:56 2021	1618452536	10	71	81	67
Thu Apr 15 02:08:56 2021	1618452536	10	72	81	65
Thu Apr 15 02:08:56 2021	1618452536	10	72	82	67
Thu Apr 15 02:08:56 2021	1618452536	10	72	82	67
Thu Apr 15 02:08:56 2021	1618452536	10	72	82	69
Thu Apr 15 02:08:56 2021	1618452536	10	73	83	68
Thu Apr 15 02:08:56 2021	1618452536	10	74	84	69
Thu Apr 15 02:08:56 2021	1618452536	10	75	85	68
Thu Apr 15 02:08:56 2021	1618452536	10	75	85	70
Thu Apr 15 02:08:56 2021	1618452536	10	75	85	69
Thu Apr 15 02:08:56 2021	1618452536	10	77	87	72
Thu Apr 15 02:08:56 2021	1618452536	10	77	87	71
Thu Apr 15 02:08:56 2021	1618452536	10	77	87	71
Thu Apr 15 02:08:56 2021	1618452536	10	79	89	72
Thu Apr 15 02:08:56 2021	1618452536	10	79	89	73
Thu Apr 15 02:08:56 2021	1618452536	10	79	89	73
Thu Apr 15 02:08:56 2021	1618452536	10	80	89	74
Thu Apr 15 02:08:56 2021	1618452536	10	80	90	76
Thu Apr 15 02:08:56 2021	1618452536	10	80	90	76
Thu Apr 15 02:08:56 2021	1618452536	10	80	90	76
Thu Apr 15 02:08:56 2021	1618452536	10	80	90	75
Thu Apr 15 02:08:56 2021	1618452536	10	81	91	76
Thu Apr 15 02:08:56 2021	1618452536	10	81	91	76
Thu Apr 15 02:08:56 2021	1618452536	10	82	92	76
Thu Apr 15 02:08:56 2021	1618452536	10	82	92	76
Thu Apr 15 02:08:56 2021	1618452536	10	83	93	78
Thu Apr 15 02:08:56 2021	1618452536	10	83	93	79
Thu Apr 15 02:08:56 2021	1618452536	10	83	93	77
Thu Apr 15 02:08:56 2021	1618452536	10	84	94	78
Thu Apr 15 02:08:56 2021	1618452536	10	84	94	78
Thu Apr 15 02:08:56 2021	1618452536	10	84	94	78
Thu Apr 15 02:08:56 2021	1618452536	10	85	95	79
Thu Apr 15 02:08:56 2021	1618452536	10	85	95	79
Thu Apr 15 02:08:56 2021	1618452536	10	85	95	79
Thu Apr 15 02:08:56 2021	1618452536	10	85	95	80
Thu Apr 15 02:08:56 2021	1618452536	10	85	95	80
Thu Apr 15 02:08:56 2021	1618452536	10	85	95	81
Thu Apr 15 02:08:56 2021	1618452536	10	86	95	80
Thu Apr 15 02:08:56 2021	1618452536	10	86	96	78
Thu Apr 15 02:08:56 2021	1618452536	10	87	97	82
Thu Apr 15 02:08:56 2021	1618452536	10	87	97	83
Thu Apr 15 02:08:56 2021	1618452536	10	87	97	83
Thu Apr 15 02:08:56 2021	1618452536	10	87	97	81
Thu Apr 15 02:08:56 2021	1618452536	10	87	97	83
Thu Apr 15 02:08:56 2021	1618452536	10	88	97	81
Thu Apr 15 02:08:56 2021	1618452536	10	88	98	81
Thu Apr 15 02:08:56 2021	1618452536	10	88	98	83
Thu Apr 15 02:08:56 2021	1618452536	10	88	98	82
Thu Apr 15 02:08:56 2021	1618452536	10	89	99	80
Thu Apr 15 02:08:56 2021	1618452536	10	89	99	83
Thu Apr 15 02:08:56 2021	1618452536	10	89	99	84
Thu Apr 15 02:08:56 2021	1618452536	10	89	99	83
Thu Apr 15 02:08:56 2021	1618452536	10	89	99	82
Thu Apr 15 02:08:56 2021	1618452536	10	89	99	83
Thu Apr 15 02:08:56 2021	1618452536	10	90	100	84
Thu Apr 15 02:08:56 2021	1618452536	10	90	100	83
Thu Apr 15 02:08:56 2021	1618452536	10	91	100	84
Thu Apr 15 02:08:56 2021	1618452536	10	91	101	81
Thu Apr 15 02:08:56 2021	1618452536	10	91	101	86
Thu Apr 15 02:08:56 2021	1618452536	10	92	101	85
Thu Apr 15 02:08:56 2021	1618452536	10	92	102	84
Thu Apr 15 02:08:56 2021	1618452536	10	92	102	85
Thu Apr 15 02:08:56 2021	1618452536	10	93	103	88
Thu Apr 15 02:08:56 2021	1618452536	10	93	103	87
Thu Apr 15 02:08:56 2021	1618452536	10	93	103	86
Thu Apr 15 02:08:56 2021	1618452536	10	94	104	87
Thu Apr 15 02:08:56 2021	1618452536	10	94	104	86
Thu Apr 15 02:08:56 2021	1618452536	10	95	104	90
Thu Apr 15 02:08:56 2021	1618452536	10	95	105	88
Thu Apr 15 02:08:56 2021	1618452536	10	95	105	89
Thu Apr 15 02:08:56 2021	1618452536	10	96	105	90
Thu Apr 15 02:08:56 2021	1618452536	10	96	106	90
Thu Apr 15 02:08:56 2021	1618452536	10	96	106	93
Thu Apr 15 02:08:56 2021	1618452536	10	96	106	88
Thu Apr 15 02:08:56 2021	1618452536	10	97	107	88
Thu Apr 15 02:08:56 2021	1618452536	10	97	107	91
Thu Apr 15 02:08:56 2021	1618452536	10	97	107	93
Thu Apr 15 02:08:56 2021	1618452536	10	97	107	91
Thu Apr 15 02:08:56 2021	1618452536	10	98	108	94
Thu Apr 15 02:08:56 2021	1618452536	10	98	108	93
Thu Apr 15 02:08:56 2021	1618452536	10	99	108	92
Thu Apr 15 02:08:56 2021	1618452536	10	99	109	94
Thu Apr 15 02:08:56 2021	1618452536	10	99	109	93
Thu Apr 15 02:08:56 2021	1618452536	10	99	109	95
Thu Apr 15 02:08:56 2021	1618452536	10	99	109	92
Thu Apr 15 02:08:56 2021	1618452536	10	100	110	90
Thu Apr 15 02:08:56 2021	1618452536	10	101	111	95
Thu Apr 15 02:08:56 2021	1618452536	10	101	111	96
Thu Apr 15 02:08:56 2021	1618452536	10	101	111	96
Thu Apr 15 02:08:56 2021	1618452536	10	102	111	95
Thu Apr 15 02:08:56 2021	1618452536	10	102	112	95
Thu Apr 15 02:08:56 2021	1618452536	10	102	112	96
Thu Apr 15 02:08:56 2021	1618452536	10	103	112	98
Thu Apr 15 02:08:56 2021	1618452536	10	103	113	97
Thu Apr 15 02:08:56 2021	1618452536	10	104	114	97
Thu Apr 15 02:08:56 2021	1618452536	10	104	114	98
Thu Apr 15 02:08:56 2021	1618452536	10	104	114	98
Thu Apr 15 02:08:56 2021	1618452536	10	105	114	99
Thu Apr 15 02:08:56 2021	1618452536	10	106	116	99
Thu Apr 15 02:08:56 2021	1618452536	10	107	116	100
Thu Apr 15 02:08:56 2021	1618452536	10	107	117	101
Thu Apr 15 02:08:56 2021	1618452536	10	107	117	101
Thu Apr 15 02:08:56 2021	1618452536	10	108	117	103
Thu Apr 15 02:08:56 2021	1618452536	10	108	118	102
Thu Apr 15 02:08:56 2021	1618452536	10	108	118	103
Thu Apr 15 02:08:56 2021	1618452536	10	109	118	103
Thu Apr 15 02:08:56 2021	1618452536	10	109	119	103
Thu Apr 15 02:08:56 2021	1618452536	10	109	119	104
Thu Apr 15 02:08:56 2021	1618452536	10	111	121	106
Thu Apr 15 02:08:56 2021	1618452536	10	111	121	106
Thu Apr 15 02:08:56 2021	1618452536	10	111	121	106
Thu Apr 15 02:08:56 2021	1618452536	10	112	121	106
Thu Apr 15 02:08:56 2021	1618452536	10	112	122	107
Thu Apr 15 02:08:56 2021	1618452536	10	112	122	108
Thu Apr 15 02:08:56 2021	1618452536	10	112	122	105
Thu Apr 15 02:08:56 2021	1618452536	10	113	122	107
Thu Apr 15 02:08:56 2021	1618452536	10	113	123	109
Thu Apr 15 02:08:56 2021	1618452536	10	113	123	109
Thu Apr 15 02:08:56 2021	1618452536	10	113	123	107
Thu Apr 15 02:08:56 2021	1618452536	10	113	123	108
Thu Apr 15 02:08:56 2021	1618452536	10	113	123	108
Thu Apr 15 02:08:56 2021	1618452536	10	113	123	93
Thu Apr 15 02:08:56 2021	1618452536	10	113	123	108
Thu Apr 15 02:08:56 2021	1618452536	10	114	123	108
Thu Apr 15 02:08:56 2021	1618452536	10	114	123	110
Thu Apr 15 02:08:56 2021	1618452536	10	114	124	109
Thu Apr 15 02:08:56 2021	1618452536	10	114	124	110
Thu Apr 15 02:08:56 2021	1618452536	10	114	124	109
Thu Apr 15 02:08:56 2021	1618452536	10	114	124	109
Thu Apr 15 02:08:56 2021	1618452536	10	115	125	110
Thu Apr 15 02:08:56 2021	1618452536	10	116	126	110
Thu Apr 15 02:08:56 2021	1618452536	10	116	126	110
Thu Apr 15 02:08:56 2021	1618452536	10	117	126	110
Thu Apr 15 02:08:56 2021	1618452536	10	117	127	110
Thu Apr 15 02:08:56 2021	1618452536	10	117	127	111
Thu Apr 15 02:08:56 2021	1618452536	10	118	127	110
Thu Apr 15 02:08:56 2021	1618452536	10	118	128	111
Thu Apr 15 02:08:56 2021	1618452536	10	118	128	109
Thu Apr 15 02:08:56 2021	1618452536	10	118	128	111
Thu Apr 15 02:08:56 2021	1618452536	10	118	128	109
Thu Apr 15 02:08:56 2021	1618452536	10	118	128	112
Thu Apr 15 02:08:56 2021	1618452536	10	119	129	112
Thu Apr 15 02:08:56 2021	1618452536	10	119	129	112
Thu Apr 15 02:08:56 2021	1618452536	10	119	129	112
Thu Apr 15 02:08:56 2021	1618452536	10	120	130	113
Thu Apr 15 02:08:56 2021	1618452536	10	121	131	115
Thu Apr 15 02:08:56 2021	1618452536	10	122	132	114
Thu Apr 15 02:08:56 2021	1618452536	10	122	132	114
Thu Apr 15 02:08:56 2021	1618452536	10	122	132	115
Thu Apr 15 02:08:56 2021	1618452536	10	123	133	111
Thu Apr 15 02:08:56 2021	1618452536	10	123	133	116
Thu Apr 15 02:08:56 2021	1618452536	10	123	133	113
Thu Apr 15 02:08:56 2021	1618452536	10	124	133	117
Thu Apr 15 02:08:56 2021	1618452536	10	124	134	118
Thu Apr 15 02:08:56 2021	1618452536	10	124	134	119
Thu Apr 15 02:08:56 2021	1618452536	10	124	134	119
Thu Apr 15 02:08:56 2021	1618452536	10	125	134	119
Thu Apr 15 02:08:56 2021	1618452536	10	125	135	120
Thu Apr 15 02:08:56 2021	1618452536	10	125	135	119
Thu Apr 15 02:08:56 2021	1618452536	10	125	135	119
Thu Apr 15 02:08:56 2021	1618452536	10	125	135	121
Thu Apr 15 02:08:56 2021	1618452536	10	126	136	120
Thu Apr 15 02:09:14 2021	1618452554	0	136	136	136
Thu Apr 15 02:09:14 2021	1618452554	0	137	137	135
Thu Apr 15 02:08:56 2021	1618452536	10	127	137	121
Thu Apr 15 02:09:14 2021	1618452554	0	137	137	136
Thu Apr 15 02:09:14 2021	1618452554	0	137	137	137
Thu Apr 15 02:08:56 2021	1618452536	10	128	137	122
Thu Apr 15 02:09:14 2021	1618452554	0	137	137	137
Thu Apr 15 02:08:56 2021	1618452536	10	128	138	123
Thu Apr 15 02:09:14 2021	1618452554	0	138	138	137
Thu Apr 15 02:08:56 2021	1618452536	10	128	138	124
Thu Apr 15 02:09:14 2021	1618452554	0	138	138	137
Thu Apr 15 02:08:56 2021	1618452536	10	128	138	123
Thu Apr 15 02:09:14 2021	1618452554	0	138	138	137
Thu Apr 15 02:08:56 2021	1618452536	10	128	138	123
Thu Apr 15 02:08:56 2021	1618452536	10	129	138	123
Thu Apr 15 02:09:14 2021	1618452554	0	138	139	138
Thu Apr 15 02:09:14 2021	1618452554	0	139	139	138
Thu Apr 15 02:08:56 2021	1618452536	10	129	139	124
Thu Apr 15 02:08:56 2021	1618452536	10	129	139	125
Thu Apr 15 02:09:14 2021	1618452554	0	139	139	138
Thu Apr 15 02:08:56 2021	1618452536	10	129	139	123
Thu Apr 15 02:08:56 2021	1618452536	10	129	139	121
Thu Apr 15 02:08:56 2021	1618452536	10	129	139	124
Thu Apr 15 02:08:56 2021	1618452536	10	130	139	124
Thu Apr 15 02:08:56 2021	1618452536	10	130	140	124
Thu Apr 15 02:09:14 2021	1618452554	0	140	140	140
Thu Apr 15 02:09:14 2021	1618452554	0	140	140	139
Thu Apr 15 02:09:14 2021	1618452554	0	140	140	139
Thu Apr 15 02:09:14 2021	1618452554	0	140	140	139
Thu Apr 15 02:08:56 2021	1618452536	10	131	140	125
Thu Apr 15 02:09:14 2021	1618452554	0	140	140	139
Thu Apr 15 02:09:14 2021	1618452554	0	141	141	140
Thu Apr 15 02:08:56 2021	1618452536	10	131	141	122
Thu Apr 15 02:08:56 2021	1618452536	10	131	141	125
Thu Apr 15 02:09:14 2021	1618452554	0	141	141	141
Thu Apr 15 02:09:14 2021	1618452554	0	141	141	140
Thu Apr 15 02:09:14 2021	1618452554	0	141	141	141
Thu Apr 15 02:09:14 2021	1618452554	0	142	142	140
Thu Apr 15 02:08:56 2021	1618452536	10	132	142	127
Thu Apr 15 02:09:14 2021	1618452554	0	142	142	141
Thu Apr 15 02:09:14 2021	1618452554	0	142	142	142
Thu Apr 15 02:09:14 2021	1618452554	0	142	142	140
Thu Apr 15 02:08:56 2021	1618452536	10	133	143	127
Thu Apr 15 02:09:14 2021	1618452554	0	143	143	142
Thu Apr 15 02:08:56 2021	1618452536	10	133	143	126
Thu Apr 15 02:08:56 2021	1618452536	10	134	143	127
Thu Apr 15 02:09:14 2021	1618452554	0	144	144	142
Thu Apr 15 02:09:08 2021	1618452548	0	144	144	136
Thu Apr 15 02:08:56 2021	1618452536	10	134	144	126
Thu Apr 15 02:08:56 2021	1618452536	10	135	144	127
Thu Apr 15 02:09:14 2021	1618452554	0	144	144	143
Thu Apr 15 02:08:56 2021	1618452536	10	135	145	127
Thu Apr 15 02:09:08 2021	1618452548	0	145	145	135
Thu Apr 15 02:08:56 2021	1618452536	10	135	145	129
Thu Apr 15 02:09:14 2021	1618452554	0	145	145	142
Thu Apr 15 02:09:14 2021	1618452554	0	145	145	143
Thu Apr 15 02:08:56 2021	1618452536	10	136	146	129
Thu Apr 15 02:08:56 2021	1618452536	10	136	146	129
Thu Apr 15 02:08:56 2021	1618452536	10	136	146	130
Thu Apr 15 02:08:56 2021	1618452536	10	136	146	129
Thu Apr 15 02:09:14 2021	1618452554	0	146	146	143
Thu Apr 15 02:09:14 2021	1618452554	0	146	146	144
Thu Apr 15 02:08:56 2021	1618452536	10	137	147	130
Thu Apr 15 02:09:08 2021	1618452548	0	147	147	138
Thu Apr 15 02:09:14 2021	1618452554	0	147	147	144
Thu Apr 15 02:09:08 2021	1618452548	0	147	147	139
Thu Apr 15 02:09:14 2021	1618452554	0	148	148	146
Thu Apr 15 02:08:56 2021	1618452536	10	138	148	131
Thu Apr 15 02:09:14 2021	1618452554	0	148	148	144
Thu Apr 15 02:08:56 2021	1618452536	10	138	148	131
Thu Apr 15 02:09:08 2021	1618452548	0	148	148	139
Thu Apr 15 02:09:08 2021	1618452548	0	148	148	137
Thu Apr 15 02:09:08 2021	1618452548	0	148	148	140
Thu Apr 15 02:09:08 2021	1618452548	0	148	149	137
Thu Apr 15 02:08:56 2021	1618452536	10	139	149	133
Thu Apr 15 02:08:56 2021	1618452536	10	139	149	133
Thu Apr 15 02:09:08 2021	1618452548	0	149	149	141
Thu Apr 15 02:09:08 2021	1618452548	0	149	149	139
Thu Apr 15 02:08:56 2021	1618452536	10	140	149	128
Thu Apr 15 02:08:56 2021	1618452536	10	140	149	133
Thu Apr 15 02:09:14 2021	1618452554	0	149	149	149
Thu Apr 15 02:08:56 2021	1618452536	10	140	150	134
Thu Apr 15 02:08:56 2021	1618452536	10	140	150	134
Thu Apr 15 02:09:14 2021	1618452554	0	150	150	147
Thu Apr 15 02:09:14 2021	1618452554	0	150	150	149
Thu Apr 15 02:09:14 2021	1618452554	0	150	150	147
Thu Apr 15 02:09:14 2021	1618452554	0	150	150	148
Thu Apr 15 02:09:08 2021	1618452548	0	150	150	141
Thu Apr 15 02:09:14 2021	1618452554	0	150	150	147
Thu Apr 15 02:09:14 2021	1618452554	0	150	150	147
Thu Apr 15 02:09:14 2021	1618452554	0	151	151	147
Thu Apr 15 02:09:14 2021	1618452554	0	151	151	148
Thu Apr 15 02:09:08 2021	1618452548	0	151	151	141
Thu Apr 15 02:09:08 2021	1618452548	0	151	151	139
Thu Apr 15 02:08:56 2021	1618452536	10	141	151	136
Thu Apr 15 02:08:56 2021	1618452536	10	141	151	136
Thu Apr 15 02:08:56 2021	1618452536	10	141	151	136
Thu Apr 15 02:08:56 2021	1618452536	10	141	151	134
Thu Apr 15 02:09:08 2021	1618452548	0	151	151	139
Thu Apr 15 02:09:08 2021	1618452548	0	151	151	142
Thu Apr 15 02:08:56 2021	1618452536	10	142	151	135
Thu Apr 15 02:09:08 2021	1618452548	0	151	151	142
Thu Apr 15 02:09:08 2021	1618452548	0	152	152	137
Thu Apr 15 02:09:14 2021	1618452554	0	152	152	148
Thu Apr 15 02:09:08 2021	1618452548	0	152	152	141
Thu Apr 15 02:08:56 2021	1618452536	10	142	152	136
Thu Apr 15 02:08:56 2021	1618452536	10	142	152	136
Thu Apr 15 02:08:56 2021	1618452536	10	142	152	136
Thu Apr 15 02:09:14 2021	1618452554	0	152	152	149
Thu Apr 15 02:09:14 2021	1618452554	0	152	152	151
Thu Apr 15 02:08:56 2021	1618452536	10	143	153	138
Thu Apr 15 02:09:08 2021	1618452548	0	153	153	141
Thu Apr 15 02:08:56 2021	1618452536	10	143	153	137
Thu Apr 15 02:09:08 2021	1618452548	0	153	153	142
Thu Apr 15 02:09:14 2021	1618452554	0	153	153	151
Thu Apr 15 02:08:56 2021	1618452536	10	143	153	137
Thu Apr 15 02:09:08 2021	1618452548	0	153	153	140
Thu Apr 15 02:08:56 2021	1618452536	10	143	153	138
Thu Apr 15 02:09:14 2021	1618452554	0	153	153	151
Thu Apr 15 02:09:14 2021	1618452554	0	154	154	149
Thu Apr 15 02:09:14 2021	1618452554	0	154	154	150
Thu Apr 15 02:08:56 2021	1618452536	10	144	154	138
Thu Apr 15 02:09:14 2021	1618452554	0	154	154	149
Thu Apr 15 02:09:08 2021	1618452548	0	154	154	139
