starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 15 02:09:20 2021	1618452560	9	34	44	26
Thu Apr 15 02:09:20 2021	1618452560	9	34	44	24
Thu Apr 15 02:09:20 2021	1618452560	7	37	45	26
Thu Apr 15 02:09:20 2021	1618452560	9	36	45	26
Thu Apr 15 02:09:20 2021	1618452560	9	36	45	26
Thu Apr 15 02:09:20 2021	1618452560	9	37	46	26
Thu Apr 15 02:09:20 2021	1618452560	9	38	48	26
Thu Apr 15 02:09:20 2021	1618452560	9	38	48	27
Thu Apr 15 02:09:20 2021	1618452560	9	39	48	27
Thu Apr 15 02:09:20 2021	1618452560	9	39	48	27
Thu Apr 15 02:09:20 2021	1618452560	9	40	49	30
Thu Apr 15 02:09:20 2021	1618452560	7	42	49	30
Thu Apr 15 02:09:20 2021	1618452560	9	40	49	22
Thu Apr 15 02:09:20 2021	1618452560	9	40	50	27
Thu Apr 15 02:09:20 2021	1618452560	9	41	51	28
Thu Apr 15 02:09:20 2021	1618452560	9	42	51	28
Thu Apr 15 02:09:20 2021	1618452560	9	42	51	25
Thu Apr 15 02:09:20 2021	1618452560	9	42	51	29
Thu Apr 15 02:09:20 2021	1618452560	9	43	53	30
Thu Apr 15 02:09:20 2021	1618452560	9	43	53	32
Thu Apr 15 02:09:20 2021	1618452560	9	43	53	34
Thu Apr 15 02:09:20 2021	1618452560	10	43	53	35
Thu Apr 15 02:09:20 2021	1618452560	9	43	53	30
Thu Apr 15 02:09:20 2021	1618452560	9	43	53	31
Thu Apr 15 02:09:20 2021	1618452560	9	44	53	34
Thu Apr 15 02:09:20 2021	1618452560	9	44	53	31
Thu Apr 15 02:09:20 2021	1618452560	9	44	53	34
Thu Apr 15 02:09:20 2021	1618452560	9	44	53	34
Thu Apr 15 02:09:20 2021	1618452560	9	44	54	34
Thu Apr 15 02:09:20 2021	1618452560	9	45	54	33
Thu Apr 15 02:09:20 2021	1618452560	9	46	55	32
Thu Apr 15 02:09:20 2021	1618452560	10	46	56	37
Thu Apr 15 02:09:20 2021	1618452560	9	46	56	32
Thu Apr 15 02:09:20 2021	1618452560	9	46	56	31
Thu Apr 15 02:09:20 2021	1618452560	9	47	56	34
Thu Apr 15 02:09:20 2021	1618452560	9	47	56	34
Thu Apr 15 02:09:20 2021	1618452560	9	47	56	35
Thu Apr 15 02:09:20 2021	1618452560	9	47	57	35
Thu Apr 15 02:09:20 2021	1618452560	9	47	57	38
Thu Apr 15 02:09:20 2021	1618452560	9	48	58	35
Thu Apr 15 02:09:20 2021	1618452560	9	50	59	36
Thu Apr 15 02:09:20 2021	1618452560	9	50	59	36
Thu Apr 15 02:09:20 2021	1618452560	9	50	60	40
Thu Apr 15 02:09:20 2021	1618452560	9	51	60	37
Thu Apr 15 02:09:20 2021	1618452560	9	51	60	38
Thu Apr 15 02:09:20 2021	1618452560	10	52	61	40
Thu Apr 15 02:09:20 2021	1618452560	9	52	62	40
Thu Apr 15 02:09:20 2021	1618452560	9	53	62	40
Thu Apr 15 02:09:20 2021	1618452560	10	53	62	41
Thu Apr 15 02:09:20 2021	1618452560	10	53	62	44
Thu Apr 15 02:09:20 2021	1618452560	10	54	63	41
Thu Apr 15 02:09:20 2021	1618452560	10	54	63	42
Thu Apr 15 02:09:20 2021	1618452560	10	54	64	42
Thu Apr 15 02:09:20 2021	1618452560	10	55	64	45
Thu Apr 15 02:09:20 2021	1618452560	9	55	64	39
Thu Apr 15 02:09:20 2021	1618452560	9	55	65	42
Thu Apr 15 02:09:20 2021	1618452560	10	55	65	45
Thu Apr 15 02:09:20 2021	1618452560	10	55	65	43
Thu Apr 15 02:09:20 2021	1618452560	10	56	65	48
Thu Apr 15 02:09:20 2021	1618452560	10	56	65	44
Thu Apr 15 02:09:20 2021	1618452560	10	56	66	47
Thu Apr 15 02:09:20 2021	1618452560	9	58	67	46
Thu Apr 15 02:09:20 2021	1618452560	10	58	67	50
Thu Apr 15 02:09:20 2021	1618452560	10	58	67	48
Thu Apr 15 02:09:20 2021	1618452560	10	58	68	48
Thu Apr 15 02:09:20 2021	1618452560	10	59	68	50
Thu Apr 15 02:09:20 2021	1618452560	10	59	68	48
Thu Apr 15 02:09:20 2021	1618452560	10	59	69	50
Thu Apr 15 02:09:20 2021	1618452560	10	60	69	49
Thu Apr 15 02:09:20 2021	1618452560	10	60	69	50
Thu Apr 15 02:09:20 2021	1618452560	10	60	69	47
Thu Apr 15 02:09:20 2021	1618452560	10	60	70	45
Thu Apr 15 02:09:20 2021	1618452560	10	61	70	49
Thu Apr 15 02:09:20 2021	1618452560	9	61	70	49
Thu Apr 15 02:09:20 2021	1618452560	10	61	70	47
Thu Apr 15 02:09:20 2021	1618452560	10	61	70	50
Thu Apr 15 02:09:20 2021	1618452560	10	61	71	53
Thu Apr 15 02:09:20 2021	1618452560	10	62	71	50
Thu Apr 15 02:09:20 2021	1618452560	10	62	72	51
Thu Apr 15 02:09:20 2021	1618452560	10	63	72	53
Thu Apr 15 02:09:20 2021	1618452560	10	63	73	54
Thu Apr 15 02:09:20 2021	1618452560	10	63	73	55
Thu Apr 15 02:09:20 2021	1618452560	10	63	73	53
Thu Apr 15 02:09:20 2021	1618452560	10	64	73	53
Thu Apr 15 02:09:20 2021	1618452560	10	64	74	52
Thu Apr 15 02:09:20 2021	1618452560	10	64	74	54
Thu Apr 15 02:09:20 2021	1618452560	10	64	74	55
Thu Apr 15 02:09:20 2021	1618452560	10	66	76	60
Thu Apr 15 02:09:20 2021	1618452560	10	67	76	56
Thu Apr 15 02:09:20 2021	1618452560	10	67	76	56
Thu Apr 15 02:09:20 2021	1618452560	10	67	77	57
Thu Apr 15 02:09:20 2021	1618452560	10	67	77	52
Thu Apr 15 02:09:20 2021	1618452560	10	68	78	60
Thu Apr 15 02:09:20 2021	1618452560	10	69	79	55
Thu Apr 15 02:09:20 2021	1618452560	10	69	79	58
Thu Apr 15 02:09:20 2021	1618452560	10	69	79	60
Thu Apr 15 02:09:20 2021	1618452560	10	70	79	51
Thu Apr 15 02:09:20 2021	1618452560	10	70	79	61
Thu Apr 15 02:09:20 2021	1618452560	10	70	79	60
Thu Apr 15 02:09:20 2021	1618452560	10	70	80	60
Thu Apr 15 02:09:20 2021	1618452560	10	70	80	56
Thu Apr 15 02:09:20 2021	1618452560	10	71	80	58
Thu Apr 15 02:09:20 2021	1618452560	10	71	80	69
Thu Apr 15 02:09:20 2021	1618452560	10	71	81	61
Thu Apr 15 02:09:20 2021	1618452560	10	71	81	63
Thu Apr 15 02:09:20 2021	1618452560	10	72	82	60
Thu Apr 15 02:09:20 2021	1618452560	10	74	83	63
Thu Apr 15 02:09:20 2021	1618452560	10	74	84	62
Thu Apr 15 02:09:20 2021	1618452560	10	74	84	50
Thu Apr 15 02:09:20 2021	1618452560	10	74	84	63
Thu Apr 15 02:09:20 2021	1618452560	10	75	84	66
Thu Apr 15 02:09:20 2021	1618452560	10	76	85	66
Thu Apr 15 02:09:20 2021	1618452560	9	76	86	65
Thu Apr 15 02:09:20 2021	1618452560	10	77	86	66
Thu Apr 15 02:09:20 2021	1618452560	10	77	87	66
Thu Apr 15 02:09:20 2021	1618452560	10	77	87	67
Thu Apr 15 02:09:20 2021	1618452560	10	78	87	68
Thu Apr 15 02:09:20 2021	1618452560	10	78	87	67
Thu Apr 15 02:09:20 2021	1618452560	10	78	87	62
Thu Apr 15 02:09:20 2021	1618452560	10	79	88	68
Thu Apr 15 02:09:20 2021	1618452560	10	79	88	70
Thu Apr 15 02:09:20 2021	1618452560	10	79	89	67
Thu Apr 15 02:09:20 2021	1618452560	10	79	89	69
Thu Apr 15 02:09:20 2021	1618452560	10	79	89	69
Thu Apr 15 02:09:20 2021	1618452560	10	80	89	69
Thu Apr 15 02:09:20 2021	1618452560	10	80	89	68
Thu Apr 15 02:09:20 2021	1618452560	10	80	90	70
Thu Apr 15 02:09:20 2021	1618452560	10	81	90	71
Thu Apr 15 02:09:20 2021	1618452560	10	81	90	67
Thu Apr 15 02:09:20 2021	1618452560	10	81	91	71
Thu Apr 15 02:09:20 2021	1618452560	10	81	91	72
Thu Apr 15 02:09:20 2021	1618452560	10	81	91	69
Thu Apr 15 02:09:20 2021	1618452560	10	82	91	71
Thu Apr 15 02:09:20 2021	1618452560	10	82	92	73
Thu Apr 15 02:09:20 2021	1618452560	10	82	92	71
Thu Apr 15 02:09:20 2021	1618452560	10	83	92	70
Thu Apr 15 02:09:20 2021	1618452560	10	83	93	73
Thu Apr 15 02:09:20 2021	1618452560	10	83	93	73
Thu Apr 15 02:09:20 2021	1618452560	10	83	93	74
Thu Apr 15 02:09:20 2021	1618452560	10	84	93	73
Thu Apr 15 02:09:20 2021	1618452560	10	84	94	73
Thu Apr 15 02:09:20 2021	1618452560	10	85	94	77
Thu Apr 15 02:09:20 2021	1618452560	10	85	94	76
Thu Apr 15 02:09:20 2021	1618452560	10	85	94	72
Thu Apr 15 02:09:20 2021	1618452560	10	85	95	78
Thu Apr 15 02:09:20 2021	1618452560	10	85	95	76
Thu Apr 15 02:09:20 2021	1618452560	10	86	96	78
Thu Apr 15 02:09:20 2021	1618452560	10	87	97	77
Thu Apr 15 02:09:20 2021	1618452560	10	87	97	79
Thu Apr 15 02:09:20 2021	1618452560	10	88	97	77
Thu Apr 15 02:09:20 2021	1618452560	10	88	97	78
Thu Apr 15 02:09:20 2021	1618452560	10	88	98	78
Thu Apr 15 02:09:20 2021	1618452560	10	88	98	78
Thu Apr 15 02:09:20 2021	1618452560	10	89	98	78
Thu Apr 15 02:09:20 2021	1618452560	10	89	98	74
Thu Apr 15 02:09:20 2021	1618452560	10	89	98	75
Thu Apr 15 02:09:20 2021	1618452560	10	89	99	79
Thu Apr 15 02:09:20 2021	1618452560	10	89	99	79
Thu Apr 15 02:09:20 2021	1618452560	10	90	99	79
Thu Apr 15 02:09:20 2021	1618452560	10	90	100	75
Thu Apr 15 02:09:20 2021	1618452560	10	90	100	80
Thu Apr 15 02:09:20 2021	1618452560	10	90	100	80
Thu Apr 15 02:09:20 2021	1618452560	10	90	100	82
Thu Apr 15 02:09:20 2021	1618452560	9	91	101	75
Thu Apr 15 02:09:20 2021	1618452560	10	91	101	82
Thu Apr 15 02:09:20 2021	1618452560	10	91	101	75
Thu Apr 15 02:09:20 2021	1618452560	10	91	101	83
Thu Apr 15 02:09:20 2021	1618452560	10	92	101	82
Thu Apr 15 02:09:20 2021	1618452560	10	92	101	82
Thu Apr 15 02:09:20 2021	1618452560	10	92	102	85
Thu Apr 15 02:09:20 2021	1618452560	10	93	103	83
Thu Apr 15 02:09:20 2021	1618452560	10	93	103	84
Thu Apr 15 02:09:20 2021	1618452560	10	93	103	83
Thu Apr 15 02:09:20 2021	1618452560	10	93	103	84
Thu Apr 15 02:09:20 2021	1618452560	10	93	103	84
Thu Apr 15 02:09:20 2021	1618452560	10	94	103	81
Thu Apr 15 02:09:20 2021	1618452560	10	94	103	88
Thu Apr 15 02:09:20 2021	1618452560	12	92	104	83
Thu Apr 15 02:09:20 2021	1618452560	10	94	104	82
Thu Apr 15 02:09:20 2021	1618452560	10	95	104	71
Thu Apr 15 02:09:20 2021	1618452560	12	93	105	83
Thu Apr 15 02:09:20 2021	1618452560	10	96	105	86
Thu Apr 15 02:09:20 2021	1618452560	10	96	106	86
Thu Apr 15 02:09:20 2021	1618452560	12	94	106	84
Thu Apr 15 02:09:20 2021	1618452560	10	97	107	87
Thu Apr 15 02:09:20 2021	1618452560	10	98	107	85
Thu Apr 15 02:09:20 2021	1618452560	10	98	107	80
Thu Apr 15 02:09:20 2021	1618452560	10	98	108	87
Thu Apr 15 02:09:20 2021	1618452560	10	100	110	87
Thu Apr 15 02:09:20 2021	1618452560	10	100	110	91
Thu Apr 15 02:09:20 2021	1618452560	12	99	111	89
Thu Apr 15 02:09:20 2021	1618452560	12	99	111	89
Thu Apr 15 02:09:20 2021	1618452560	12	99	111	88
Thu Apr 15 02:09:20 2021	1618452560	12	100	111	90
Thu Apr 15 02:09:20 2021	1618452560	10	102	112	98
Thu Apr 15 02:09:20 2021	1618452560	12	101	113	93
Thu Apr 15 02:09:20 2021	1618452560	12	101	113	93
Thu Apr 15 02:09:20 2021	1618452560	12	101	113	90
Thu Apr 15 02:09:20 2021	1618452560	12	102	114	91
Thu Apr 15 02:09:20 2021	1618452560	12	102	114	91
Thu Apr 15 02:09:20 2021	1618452560	12	102	114	93
Thu Apr 15 02:09:20 2021	1618452560	12	102	114	89
Thu Apr 15 02:09:20 2021	1618452560	12	103	114	87
Thu Apr 15 02:09:20 2021	1618452560	10	105	115	96
Thu Apr 15 02:09:20 2021	1618452560	12	103	115	93
Thu Apr 15 02:09:20 2021	1618452560	12	103	115	93
Thu Apr 15 02:09:20 2021	1618452560	12	104	116	95
Thu Apr 15 02:09:20 2021	1618452560	10	106	116	71
Thu Apr 15 02:09:20 2021	1618452560	12	104	116	93
Thu Apr 15 02:09:20 2021	1618452560	12	105	116	92
Thu Apr 15 02:09:20 2021	1618452560	12	106	118	97
Thu Apr 15 02:09:20 2021	1618452560	12	106	118	90
Thu Apr 15 02:09:20 2021	1618452560	12	107	118	99
Thu Apr 15 02:09:20 2021	1618452560	12	107	119	99
Thu Apr 15 02:09:20 2021	1618452560	12	107	119	95
Thu Apr 15 02:09:20 2021	1618452560	12	108	120	95
Thu Apr 15 02:09:20 2021	1618452560	12	108	120	98
Thu Apr 15 02:09:20 2021	1618452560	10	110	120	86
Thu Apr 15 02:09:20 2021	1618452560	12	108	120	98
Thu Apr 15 02:09:20 2021	1618452560	12	109	120	99
Thu Apr 15 02:09:20 2021	1618452560	12	109	121	99
Thu Apr 15 02:09:20 2021	1618452560	12	109	121	98
Thu Apr 15 02:09:20 2021	1618452560	12	110	121	99
Thu Apr 15 02:09:20 2021	1618452560	12	110	122	99
Thu Apr 15 02:09:20 2021	1618452560	12	110	122	103
Thu Apr 15 02:09:20 2021	1618452560	12	111	123	100
Thu Apr 15 02:09:20 2021	1618452560	12	111	123	100
Thu Apr 15 02:09:20 2021	1618452560	12	111	123	100
Thu Apr 15 02:09:20 2021	1618452560	12	112	123	101
Thu Apr 15 02:09:20 2021	1618452560	12	112	123	100
Thu Apr 15 02:09:20 2021	1618452560	12	112	123	104
Thu Apr 15 02:09:20 2021	1618452560	12	112	124	101
Thu Apr 15 02:09:20 2021	1618452560	12	112	124	103
Thu Apr 15 02:09:20 2021	1618452560	12	112	124	97
Thu Apr 15 02:09:20 2021	1618452560	12	112	124	102
Thu Apr 15 02:09:20 2021	1618452560	12	113	124	103
Thu Apr 15 02:09:20 2021	1618452560	12	113	125	103
Thu Apr 15 02:09:20 2021	1618452560	12	114	125	102
Thu Apr 15 02:09:20 2021	1618452560	12	114	126	106
Thu Apr 15 02:09:37 2021	1618452577	0	126	126	124
Thu Apr 15 02:09:37 2021	1618452577	0	126	126	125
Thu Apr 15 02:09:37 2021	1618452577	0	126	126	124
Thu Apr 15 02:09:20 2021	1618452560	12	114	126	104
Thu Apr 15 02:09:37 2021	1618452577	0	126	126	125
Thu Apr 15 02:09:37 2021	1618452577	0	126	126	124
Thu Apr 15 02:09:37 2021	1618452577	0	126	126	125
Thu Apr 15 02:09:37 2021	1618452577	0	126	126	125
Thu Apr 15 02:09:37 2021	1618452577	0	126	126	125
Thu Apr 15 02:09:37 2021	1618452577	0	126	126	124
Thu Apr 15 02:09:37 2021	1618452577	0	126	126	124
Thu Apr 15 02:09:37 2021	1618452577	0	126	126	125
Thu Apr 15 02:09:37 2021	1618452577	0	126	126	125
Thu Apr 15 02:09:37 2021	1618452577	0	127	127	124
Thu Apr 15 02:09:37 2021	1618452577	0	127	127	125
Thu Apr 15 02:09:37 2021	1618452577	0	127	127	125
Thu Apr 15 02:09:20 2021	1618452560	12	115	127	105
Thu Apr 15 02:09:37 2021	1618452577	0	127	127	125
Thu Apr 15 02:09:37 2021	1618452577	0	127	127	127
Thu Apr 15 02:09:20 2021	1618452560	12	115	127	107
Thu Apr 15 02:09:20 2021	1618452560	12	115	127	103
Thu Apr 15 02:09:20 2021	1618452560	12	116	128	106
Thu Apr 15 02:09:20 2021	1618452560	12	116	128	105
Thu Apr 15 02:09:20 2021	1618452560	12	117	129	107
Thu Apr 15 02:09:20 2021	1618452560	12	117	129	106
Thu Apr 15 02:09:20 2021	1618452560	10	119	129	108
Thu Apr 15 02:09:20 2021	1618452560	12	118	129	106
Thu Apr 15 02:09:20 2021	1618452560	12	118	129	107
Thu Apr 15 02:09:20 2021	1618452560	12	118	130	110
Thu Apr 15 02:09:20 2021	1618452560	12	118	130	107
Thu Apr 15 02:09:20 2021	1618452560	12	118	130	109
Thu Apr 15 02:09:20 2021	1618452560	12	119	131	109
Thu Apr 15 02:09:20 2021	1618452560	12	120	132	111
Thu Apr 15 02:09:20 2021	1618452560	12	120	132	109
Thu Apr 15 02:09:20 2021	1618452560	12	120	132	112
Thu Apr 15 02:09:20 2021	1618452560	12	120	132	110
Thu Apr 15 02:09:20 2021	1618452560	12	121	132	107
Thu Apr 15 02:09:20 2021	1618452560	12	121	133	111
Thu Apr 15 02:09:20 2021	1618452560	12	121	133	112
Thu Apr 15 02:09:20 2021	1618452560	12	121	133	111
Thu Apr 15 02:09:20 2021	1618452560	12	122	133	110
Thu Apr 15 02:09:20 2021	1618452560	12	122	134	111
Thu Apr 15 02:09:20 2021	1618452560	12	122	134	112
Thu Apr 15 02:09:20 2021	1618452560	12	122	134	112
Thu Apr 15 02:09:20 2021	1618452560	12	122	134	114
Thu Apr 15 02:09:20 2021	1618452560	12	123	135	113
Thu Apr 15 02:09:20 2021	1618452560	12	123	135	112
Thu Apr 15 02:09:20 2021	1618452560	12	124	136	110
Thu Apr 15 02:09:20 2021	1618452560	12	124	136	112
Thu Apr 15 02:09:20 2021	1618452560	10	126	136	103
Thu Apr 15 02:09:20 2021	1618452560	12	124	136	113
Thu Apr 15 02:09:37 2021	1618452577	0	136	136	134
Thu Apr 15 02:09:37 2021	1618452577	0	136	136	134
Thu Apr 15 02:09:37 2021	1618452577	0	137	137	135
Thu Apr 15 02:09:37 2021	1618452577	0	137	137	134
Thu Apr 15 02:09:20 2021	1618452560	12	125	137	114
Thu Apr 15 02:09:20 2021	1618452560	12	125	137	113
Thu Apr 15 02:09:20 2021	1618452560	12	125	137	114
Thu Apr 15 02:09:37 2021	1618452577	0	138	138	134
Thu Apr 15 02:09:37 2021	1618452577	0	138	138	134
Thu Apr 15 02:09:37 2021	1618452577	0	138	138	135
Thu Apr 15 02:09:37 2021	1618452577	0	138	138	135
Thu Apr 15 02:09:20 2021	1618452560	12	126	138	119
Thu Apr 15 02:09:37 2021	1618452577	0	138	138	136
Thu Apr 15 02:09:20 2021	1618452560	12	127	139	119
Thu Apr 15 02:09:20 2021	1618452560	12	127	139	115
Thu Apr 15 02:09:37 2021	1618452577	0	139	139	135
Thu Apr 15 02:09:37 2021	1618452577	0	139	139	136
Thu Apr 15 02:09:20 2021	1618452560	12	127	139	118
Thu Apr 15 02:09:20 2021	1618452560	12	128	140	117
Thu Apr 15 02:09:20 2021	1618452560	12	128	140	121
Thu Apr 15 02:09:37 2021	1618452577	0	140	140	137
Thu Apr 15 02:09:37 2021	1618452577	0	140	140	139
Thu Apr 15 02:09:20 2021	1618452560	12	129	140	117
Thu Apr 15 02:09:37 2021	1618452577	0	141	141	137
Thu Apr 15 02:09:37 2021	1618452577	0	141	141	136
Thu Apr 15 02:09:37 2021	1618452577	0	141	141	138
Thu Apr 15 02:09:20 2021	1618452560	12	129	141	118
Thu Apr 15 02:09:37 2021	1618452577	0	141	141	138
Thu Apr 15 02:09:37 2021	1618452577	0	141	141	137
Thu Apr 15 02:09:20 2021	1618452560	12	130	141	119
Thu Apr 15 02:09:37 2021	1618452577	0	142	142	137
Thu Apr 15 02:09:20 2021	1618452560	12	130	142	121
Thu Apr 15 02:09:37 2021	1618452577	0	142	142	137
Thu Apr 15 02:09:37 2021	1618452577	0	142	142	138
Thu Apr 15 02:09:20 2021	1618452560	12	130	142	120
Thu Apr 15 02:09:37 2021	1618452577	0	142	142	137
Thu Apr 15 02:09:20 2021	1618452560	12	130	142	120
Thu Apr 15 02:09:20 2021	1618452560	12	131	143	119
Thu Apr 15 02:09:37 2021	1618452577	0	143	143	135
Thu Apr 15 02:09:20 2021	1618452560	12	131	143	120
Thu Apr 15 02:09:20 2021	1618452560	12	131	143	120
Thu Apr 15 02:09:37 2021	1618452577	0	143	143	137
Thu Apr 15 02:09:20 2021	1618452560	12	131	143	124
Thu Apr 15 02:09:37 2021	1618452577	0	143	143	136
Thu Apr 15 02:09:20 2021	1618452560	12	132	143	121
Thu Apr 15 02:09:20 2021	1618452560	12	132	144	122
Thu Apr 15 02:09:37 2021	1618452577	0	144	144	135
Thu Apr 15 02:09:20 2021	1618452560	12	132	144	116
Thu Apr 15 02:09:37 2021	1618452577	0	144	144	135
Thu Apr 15 02:09:37 2021	1618452577	0	144	144	135
Thu Apr 15 02:09:37 2021	1618452577	0	144	144	140
Thu Apr 15 02:09:37 2021	1618452577	0	144	144	139
Thu Apr 15 02:09:37 2021	1618452577	0	144	144	140
Thu Apr 15 02:09:37 2021	1618452577	0	144	144	136
Thu Apr 15 02:09:20 2021	1618452560	12	133	144	123
Thu Apr 15 02:09:37 2021	1618452577	0	144	144	140
Thu Apr 15 02:09:37 2021	1618452577	0	144	144	140
Thu Apr 15 02:09:20 2021	1618452560	12	133	145	124
Thu Apr 15 02:09:20 2021	1618452560	12	133	145	121
Thu Apr 15 02:09:37 2021	1618452577	0	145	145	143
Thu Apr 15 02:09:37 2021	1618452577	0	145	145	139
Thu Apr 15 02:09:37 2021	1618452577	0	145	145	137
Thu Apr 15 02:09:37 2021	1618452577	0	145	145	140
Thu Apr 15 02:09:20 2021	1618452560	12	133	145	124
Thu Apr 15 02:09:37 2021	1618452577	0	145	145	140
Thu Apr 15 02:09:32 2021	1618452572	0	145	145	134
Thu Apr 15 02:09:37 2021	1618452577	0	145	145	136
Thu Apr 15 02:09:37 2021	1618452577	0	145	145	135
Thu Apr 15 02:09:37 2021	1618452577	0	145	145	141
Thu Apr 15 02:09:37 2021	1618452577	0	145	145	139
Thu Apr 15 02:09:37 2021	1618452577	0	145	145	140
Thu Apr 15 02:09:37 2021	1618452577	0	145	145	141
Thu Apr 15 02:09:37 2021	1618452577	0	145	145	142
Thu Apr 15 02:09:20 2021	1618452560	12	134	145	125
Thu Apr 15 02:09:37 2021	1618452577	0	145	146	139
Thu Apr 15 02:09:37 2021	1618452577	0	146	146	140
Thu Apr 15 02:09:30 2021	1618452570	0	146	146	137
Thu Apr 15 02:09:20 2021	1618452560	12	134	146	123
Thu Apr 15 02:09:37 2021	1618452577	0	146	146	141
Thu Apr 15 02:09:37 2021	1618452577	0	146	146	139
Thu Apr 15 02:09:37 2021	1618452577	0	146	146	138
Thu Apr 15 02:09:32 2021	1618452572	0	146	146	137
Thu Apr 15 02:09:37 2021	1618452577	0	146	146	142
Thu Apr 15 02:09:37 2021	1618452577	0	146	146	138
Thu Apr 15 02:09:37 2021	1618452577	0	146	146	136
Thu Apr 15 02:09:37 2021	1618452577	0	146	146	137
Thu Apr 15 02:09:37 2021	1618452577	0	146	146	141
Thu Apr 15 02:09:37 2021	1618452577	0	146	146	142
Thu Apr 15 02:09:37 2021	1618452577	0	146	146	136
Thu Apr 15 02:09:20 2021	1618452560	12	134	146	124
Thu Apr 15 02:09:37 2021	1618452577	0	146	146	137
Thu Apr 15 02:09:37 2021	1618452577	0	146	146	144
Thu Apr 15 02:09:37 2021	1618452577	0	147	147	139
Thu Apr 15 02:09:20 2021	1618452560	12	135	147	125
Thu Apr 15 02:09:37 2021	1618452577	0	147	147	141
Thu Apr 15 02:09:37 2021	1618452577	0	147	147	140
Thu Apr 15 02:09:32 2021	1618452572	0	147	147	136
Thu Apr 15 02:09:37 2021	1618452577	0	147	147	139
Thu Apr 15 02:09:37 2021	1618452577	0	147	147	137
Thu Apr 15 02:09:37 2021	1618452577	0	147	147	138
Thu Apr 15 02:09:37 2021	1618452577	0	147	147	141
Thu Apr 15 02:09:37 2021	1618452577	0	147	147	140
Thu Apr 15 02:09:37 2021	1618452577	0	147	147	141
Thu Apr 15 02:09:37 2021	1618452577	0	147	147	140
Thu Apr 15 02:09:20 2021	1618452560	12	135	147	128
Thu Apr 15 02:09:20 2021	1618452560	12	135	147	125
Thu Apr 15 02:09:37 2021	1618452577	0	147	147	140
Thu Apr 15 02:09:37 2021	1618452577	0	147	147	137
Thu Apr 15 02:09:37 2021	1618452577	0	147	147	140
Thu Apr 15 02:09:37 2021	1618452577	0	147	147	140
Thu Apr 15 02:09:37 2021	1618452577	0	147	147	136
Thu Apr 15 02:09:37 2021	1618452577	0	147	147	141
Thu Apr 15 02:09:37 2021	1618452577	0	147	147	145
Thu Apr 15 02:09:37 2021	1618452577	0	147	147	141
Thu Apr 15 02:09:37 2021	1618452577	0	147	147	142
Thu Apr 15 02:09:37 2021	1618452577	0	147	147	142
Thu Apr 15 02:09:37 2021	1618452577	0	148	148	143
Thu Apr 15 02:09:32 2021	1618452572	0	148	148	139
Thu Apr 15 02:09:37 2021	1618452577	0	148	148	140
Thu Apr 15 02:09:32 2021	1618452572	0	148	148	136
Thu Apr 15 02:09:20 2021	1618452560	12	136	148	129
Thu Apr 15 02:09:20 2021	1618452560	12	136	148	129
Thu Apr 15 02:09:37 2021	1618452577	0	148	148	137
Thu Apr 15 02:09:37 2021	1618452577	0	148	148	141
