starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 15 02:08:44 2021	1618452524	9	12	20	12
Thu Apr 15 02:08:44 2021	1618452524	9	13	22	12
Thu Apr 15 02:08:44 2021	1618452524	9	13	22	12
Thu Apr 15 02:08:44 2021	1618452524	9	13	22	12
Thu Apr 15 02:08:44 2021	1618452524	9	14	22	12
Thu Apr 15 02:08:44 2021	1618452524	9	14	22	12
Thu Apr 15 02:08:44 2021	1618452524	9	14	23	12
Thu Apr 15 02:08:44 2021	1618452524	9	14	23	12
Thu Apr 15 02:08:44 2021	1618452524	9	14	23	12
Thu Apr 15 02:08:44 2021	1618452524	9	14	23	13
Thu Apr 15 02:08:44 2021	1618452524	9	14	23	13
Thu Apr 15 02:08:44 2021	1618452524	9	15	24	12
Thu Apr 15 02:08:44 2021	1618452524	9	15	24	12
Thu Apr 15 02:08:44 2021	1618452524	9	15	24	12
Thu Apr 15 02:08:44 2021	1618452524	9	15	24	14
Thu Apr 15 02:08:44 2021	1618452524	9	15	24	14
Thu Apr 15 02:08:44 2021	1618452524	9	16	24	15
Thu Apr 15 02:08:44 2021	1618452524	9	16	24	12
Thu Apr 15 02:08:44 2021	1618452524	9	16	24	12
Thu Apr 15 02:08:44 2021	1618452524	9	16	24	13
Thu Apr 15 02:08:44 2021	1618452524	9	16	24	12
Thu Apr 15 02:08:44 2021	1618452524	9	16	25	13
Thu Apr 15 02:08:44 2021	1618452524	9	16	25	13
Thu Apr 15 02:08:44 2021	1618452524	9	16	25	13
Thu Apr 15 02:08:44 2021	1618452524	9	16	25	14
Thu Apr 15 02:08:44 2021	1618452524	8	16	25	13
Thu Apr 15 02:08:44 2021	1618452524	9	16	25	12
Thu Apr 15 02:08:44 2021	1618452524	8	16	25	13
Thu Apr 15 02:08:44 2021	1618452524	8	16	25	13
Thu Apr 15 02:08:44 2021	1618452524	9	17	25	13
Thu Apr 15 02:08:44 2021	1618452524	8	17	26	13
Thu Apr 15 02:08:44 2021	1618452524	8	18	26	14
Thu Apr 15 02:08:44 2021	1618452524	8	18	26	14
Thu Apr 15 02:08:44 2021	1618452524	8	18	26	15
Thu Apr 15 02:08:44 2021	1618452524	8	18	26	14
Thu Apr 15 02:08:44 2021	1618452524	8	18	26	15
Thu Apr 15 02:08:44 2021	1618452524	8	18	26	14
Thu Apr 15 02:08:44 2021	1618452524	8	18	26	14
Thu Apr 15 02:08:44 2021	1618452524	8	18	26	15
Thu Apr 15 02:08:44 2021	1618452524	8	18	27	14
Thu Apr 15 02:08:44 2021	1618452524	9	18	27	13
Thu Apr 15 02:08:44 2021	1618452524	8	19	27	15
Thu Apr 15 02:08:44 2021	1618452524	8	19	27	15
Thu Apr 15 02:08:44 2021	1618452524	8	19	27	15
Thu Apr 15 02:08:44 2021	1618452524	8	19	28	15
Thu Apr 15 02:08:44 2021	1618452524	8	19	28	14
Thu Apr 15 02:08:44 2021	1618452524	8	19	28	15
Thu Apr 15 02:08:44 2021	1618452524	8	20	28	15
Thu Apr 15 02:08:44 2021	1618452524	8	20	28	15
Thu Apr 15 02:08:44 2021	1618452524	8	20	28	16
Thu Apr 15 02:08:44 2021	1618452524	8	20	28	15
Thu Apr 15 02:08:44 2021	1618452524	8	20	29	16
Thu Apr 15 02:08:44 2021	1618452524	8	20	29	17
Thu Apr 15 02:08:44 2021	1618452524	8	20	29	16
Thu Apr 15 02:08:44 2021	1618452524	8	20	29	16
Thu Apr 15 02:08:44 2021	1618452524	8	20	29	16
Thu Apr 15 02:08:44 2021	1618452524	8	20	29	17
Thu Apr 15 02:08:44 2021	1618452524	8	20	29	17
Thu Apr 15 02:08:44 2021	1618452524	8	20	29	14
Thu Apr 15 02:08:44 2021	1618452524	8	20	29	16
Thu Apr 15 02:08:44 2021	1618452524	8	21	29	17
Thu Apr 15 02:08:44 2021	1618452524	8	21	29	16
Thu Apr 15 02:08:44 2021	1618452524	8	22	30	17
Thu Apr 15 02:08:44 2021	1618452524	8	22	30	17
Thu Apr 15 02:08:44 2021	1618452524	8	22	30	17
Thu Apr 15 02:08:44 2021	1618452524	8	22	30	18
Thu Apr 15 02:08:44 2021	1618452524	8	22	30	18
Thu Apr 15 02:08:44 2021	1618452524	8	22	30	17
Thu Apr 15 02:08:44 2021	1618452524	8	22	30	18
Thu Apr 15 02:08:44 2021	1618452524	8	22	30	19
Thu Apr 15 02:08:44 2021	1618452524	8	22	30	18
Thu Apr 15 02:08:44 2021	1618452524	8	22	30	18
Thu Apr 15 02:08:44 2021	1618452524	8	22	31	18
Thu Apr 15 02:08:44 2021	1618452524	8	22	31	17
Thu Apr 15 02:08:44 2021	1618452524	8	22	31	19
Thu Apr 15 02:08:44 2021	1618452524	8	23	31	19
Thu Apr 15 02:08:44 2021	1618452524	8	23	31	19
Thu Apr 15 02:08:44 2021	1618452524	8	23	31	18
Thu Apr 15 02:08:44 2021	1618452524	8	23	31	19
Thu Apr 15 02:08:44 2021	1618452524	8	23	31	19
Thu Apr 15 02:08:44 2021	1618452524	8	23	31	18
Thu Apr 15 02:08:44 2021	1618452524	8	23	31	19
Thu Apr 15 02:08:44 2021	1618452524	8	23	31	19
Thu Apr 15 02:08:44 2021	1618452524	8	23	32	18
Thu Apr 15 02:08:44 2021	1618452524	8	23	32	19
Thu Apr 15 02:08:44 2021	1618452524	8	23	32	19
Thu Apr 15 02:08:44 2021	1618452524	8	23	32	20
Thu Apr 15 02:08:44 2021	1618452524	8	24	32	20
Thu Apr 15 02:08:44 2021	1618452524	8	24	32	21
Thu Apr 15 02:08:44 2021	1618452524	8	24	32	21
Thu Apr 15 02:08:44 2021	1618452524	8	24	32	21
Thu Apr 15 02:08:44 2021	1618452524	8	24	33	20
Thu Apr 15 02:08:44 2021	1618452524	8	24	33	20
Thu Apr 15 02:08:44 2021	1618452524	8	24	33	20
Thu Apr 15 02:08:44 2021	1618452524	8	25	33	20
Thu Apr 15 02:08:44 2021	1618452524	8	25	34	24
Thu Apr 15 02:08:44 2021	1618452524	8	26	34	24
Thu Apr 15 02:08:44 2021	1618452524	8	26	34	17
Thu Apr 15 02:08:44 2021	1618452524	8	26	34	26
Thu Apr 15 02:08:44 2021	1618452524	8	26	34	26
Thu Apr 15 02:08:44 2021	1618452524	8	26	34	26
Thu Apr 15 02:08:44 2021	1618452524	8	26	34	26
Thu Apr 15 02:08:44 2021	1618452524	8	27	35	26
Thu Apr 15 02:08:44 2021	1618452524	8	27	35	26
Thu Apr 15 02:08:44 2021	1618452524	8	27	35	26
Thu Apr 15 02:08:44 2021	1618452524	8	27	35	27
Thu Apr 15 02:08:44 2021	1618452524	8	27	35	26
Thu Apr 15 02:08:44 2021	1618452524	8	27	35	27
Thu Apr 15 02:08:44 2021	1618452524	8	27	35	26
Thu Apr 15 02:08:44 2021	1618452524	8	27	36	27
Thu Apr 15 02:08:44 2021	1618452524	8	27	36	27
Thu Apr 15 02:08:44 2021	1618452524	8	28	36	28
Thu Apr 15 02:08:44 2021	1618452524	8	28	36	28
Thu Apr 15 02:08:44 2021	1618452524	8	28	36	28
Thu Apr 15 02:08:44 2021	1618452524	8	28	36	28
Thu Apr 15 02:08:44 2021	1618452524	8	28	36	28
Thu Apr 15 02:08:44 2021	1618452524	8	28	37	28
Thu Apr 15 02:08:44 2021	1618452524	8	28	37	28
Thu Apr 15 02:08:44 2021	1618452524	8	28	37	28
Thu Apr 15 02:08:44 2021	1618452524	8	29	37	28
Thu Apr 15 02:08:44 2021	1618452524	8	29	37	27
Thu Apr 15 02:08:44 2021	1618452524	8	29	37	29
Thu Apr 15 02:08:44 2021	1618452524	8	29	37	28
Thu Apr 15 02:08:44 2021	1618452524	8	29	38	27
Thu Apr 15 02:08:44 2021	1618452524	8	30	38	29
Thu Apr 15 02:08:44 2021	1618452524	8	30	38	24
Thu Apr 15 02:08:44 2021	1618452524	8	30	38	28
Thu Apr 15 02:08:44 2021	1618452524	8	30	38	28
Thu Apr 15 02:08:44 2021	1618452524	8	30	38	28
Thu Apr 15 02:08:44 2021	1618452524	8	30	38	26
Thu Apr 15 02:08:44 2021	1618452524	8	30	38	26
Thu Apr 15 02:08:44 2021	1618452524	8	30	38	25
Thu Apr 15 02:08:44 2021	1618452524	8	30	38	26
Thu Apr 15 02:08:44 2021	1618452524	8	30	38	25
Thu Apr 15 02:08:44 2021	1618452524	8	30	39	25
Thu Apr 15 02:08:44 2021	1618452524	8	30	39	26
Thu Apr 15 02:08:44 2021	1618452524	8	31	39	26
Thu Apr 15 02:08:44 2021	1618452524	8	31	39	27
Thu Apr 15 02:08:44 2021	1618452524	8	31	39	27
Thu Apr 15 02:08:44 2021	1618452524	8	31	39	27
Thu Apr 15 02:08:44 2021	1618452524	8	31	39	27
Thu Apr 15 02:08:44 2021	1618452524	8	31	40	25
Thu Apr 15 02:08:44 2021	1618452524	8	32	40	27
Thu Apr 15 02:08:44 2021	1618452524	8	32	40	28
Thu Apr 15 02:08:44 2021	1618452524	8	32	40	27
Thu Apr 15 02:08:44 2021	1618452524	8	32	40	27
Thu Apr 15 02:08:44 2021	1618452524	8	32	40	24
Thu Apr 15 02:08:44 2021	1618452524	8	32	40	27
Thu Apr 15 02:08:44 2021	1618452524	8	32	40	28
Thu Apr 15 02:08:44 2021	1618452524	8	32	41	28
Thu Apr 15 02:08:44 2021	1618452524	8	32	41	29
Thu Apr 15 02:08:44 2021	1618452524	8	33	41	27
Thu Apr 15 02:08:44 2021	1618452524	8	33	41	29
Thu Apr 15 02:08:44 2021	1618452524	8	33	41	28
Thu Apr 15 02:08:44 2021	1618452524	8	33	41	25
Thu Apr 15 02:08:44 2021	1618452524	8	33	42	29
Thu Apr 15 02:08:44 2021	1618452524	8	33	42	29
Thu Apr 15 02:08:44 2021	1618452524	8	34	42	29
Thu Apr 15 02:08:44 2021	1618452524	8	34	42	29
Thu Apr 15 02:08:44 2021	1618452524	8	34	42	29
Thu Apr 15 02:08:44 2021	1618452524	8	34	42	25
Thu Apr 15 02:08:44 2021	1618452524	8	34	43	30
Thu Apr 15 02:08:44 2021	1618452524	8	35	43	30
Thu Apr 15 02:08:44 2021	1618452524	8	35	43	30
Thu Apr 15 02:08:44 2021	1618452524	8	35	43	30
Thu Apr 15 02:08:44 2021	1618452524	8	35	43	30
Thu Apr 15 02:08:44 2021	1618452524	8	35	43	31
Thu Apr 15 02:08:44 2021	1618452524	8	35	43	29
Thu Apr 15 02:08:44 2021	1618452524	8	35	43	31
Thu Apr 15 02:08:44 2021	1618452524	8	35	43	30
Thu Apr 15 02:08:44 2021	1618452524	8	35	43	31
Thu Apr 15 02:08:44 2021	1618452524	8	35	43	30
Thu Apr 15 02:08:44 2021	1618452524	8	35	44	31
Thu Apr 15 02:08:44 2021	1618452524	8	36	44	26
Thu Apr 15 02:08:44 2021	1618452524	8	36	44	31
Thu Apr 15 02:08:44 2021	1618452524	8	36	44	32
Thu Apr 15 02:08:44 2021	1618452524	8	36	44	32
Thu Apr 15 02:08:44 2021	1618452524	8	36	44	32
Thu Apr 15 02:08:44 2021	1618452524	8	36	44	25
Thu Apr 15 02:08:44 2021	1618452524	8	36	45	32
Thu Apr 15 02:08:44 2021	1618452524	8	36	45	32
Thu Apr 15 02:08:44 2021	1618452524	8	36	45	32
Thu Apr 15 02:08:44 2021	1618452524	8	36	45	33
Thu Apr 15 02:08:44 2021	1618452524	8	37	45	33
Thu Apr 15 02:08:44 2021	1618452524	8	37	45	33
Thu Apr 15 02:08:44 2021	1618452524	8	37	45	34
Thu Apr 15 02:08:44 2021	1618452524	8	37	45	33
Thu Apr 15 02:08:44 2021	1618452524	8	37	45	33
Thu Apr 15 02:08:44 2021	1618452524	8	37	46	33
Thu Apr 15 02:08:44 2021	1618452524	8	37	46	33
Thu Apr 15 02:08:44 2021	1618452524	8	37	46	33
Thu Apr 15 02:08:44 2021	1618452524	9	37	46	33
Thu Apr 15 02:08:44 2021	1618452524	8	38	46	33
Thu Apr 15 02:08:44 2021	1618452524	9	37	46	33
Thu Apr 15 02:08:44 2021	1618452524	9	37	46	33
Thu Apr 15 02:08:44 2021	1618452524	8	38	46	34
Thu Apr 15 02:08:44 2021	1618452524	9	37	46	33
Thu Apr 15 02:08:44 2021	1618452524	9	38	46	34
Thu Apr 15 02:08:44 2021	1618452524	8	38	46	32
Thu Apr 15 02:08:44 2021	1618452524	9	38	46	34
Thu Apr 15 02:08:44 2021	1618452524	9	38	47	34
Thu Apr 15 02:08:44 2021	1618452524	9	39	48	35
Thu Apr 15 02:08:44 2021	1618452524	9	39	48	34
Thu Apr 15 02:08:44 2021	1618452524	9	39	48	35
Thu Apr 15 02:08:44 2021	1618452524	9	39	48	34
Thu Apr 15 02:08:44 2021	1618452524	9	39	48	35
Thu Apr 15 02:08:44 2021	1618452524	9	39	48	35
Thu Apr 15 02:08:44 2021	1618452524	9	39	48	35
Thu Apr 15 02:08:44 2021	1618452524	9	39	48	35
Thu Apr 15 02:08:44 2021	1618452524	9	39	48	35
Thu Apr 15 02:08:44 2021	1618452524	9	40	48	35
Thu Apr 15 02:08:44 2021	1618452524	9	40	48	36
Thu Apr 15 02:08:44 2021	1618452524	9	40	49	36
Thu Apr 15 02:08:44 2021	1618452524	9	40	49	35
Thu Apr 15 02:08:44 2021	1618452524	9	40	49	36
Thu Apr 15 02:08:44 2021	1618452524	8	40	49	30
Thu Apr 15 02:08:44 2021	1618452524	9	40	49	36
Thu Apr 15 02:08:44 2021	1618452524	9	40	49	36
Thu Apr 15 02:08:44 2021	1618452524	9	40	49	36
Thu Apr 15 02:08:44 2021	1618452524	9	40	49	37
Thu Apr 15 02:08:44 2021	1618452524	9	40	49	36
Thu Apr 15 02:08:44 2021	1618452524	9	41	49	37
Thu Apr 15 02:08:44 2021	1618452524	9	41	50	37
Thu Apr 15 02:08:44 2021	1618452524	9	41	50	38
Thu Apr 15 02:08:44 2021	1618452524	9	41	50	38
Thu Apr 15 02:08:44 2021	1618452524	9	41	50	37
Thu Apr 15 02:08:44 2021	1618452524	9	41	50	38
Thu Apr 15 02:08:44 2021	1618452524	9	41	50	38
Thu Apr 15 02:08:44 2021	1618452524	9	41	50	37
Thu Apr 15 02:08:44 2021	1618452524	9	41	50	36
Thu Apr 15 02:08:44 2021	1618452524	9	41	50	38
Thu Apr 15 02:08:44 2021	1618452524	9	42	50	38
Thu Apr 15 02:08:44 2021	1618452524	9	42	50	38
Thu Apr 15 02:08:44 2021	1618452524	9	42	50	38
Thu Apr 15 02:08:44 2021	1618452524	9	42	50	36
Thu Apr 15 02:08:44 2021	1618452524	9	42	50	37
Thu Apr 15 02:08:44 2021	1618452524	9	42	50	37
Thu Apr 15 02:08:44 2021	1618452524	9	43	51	38
Thu Apr 15 02:08:51 2021	1618452531	0	51	51	49
Thu Apr 15 02:08:44 2021	1618452524	9	43	51	38
Thu Apr 15 02:08:51 2021	1618452531	0	52	52	49
Thu Apr 15 02:08:44 2021	1618452524	9	43	52	39
Thu Apr 15 02:08:51 2021	1618452531	0	52	52	49
Thu Apr 15 02:08:44 2021	1618452524	9	43	52	38
Thu Apr 15 02:08:51 2021	1618452531	0	52	52	49
Thu Apr 15 02:08:51 2021	1618452531	0	52	52	49
Thu Apr 15 02:08:44 2021	1618452524	9	43	52	39
Thu Apr 15 02:08:44 2021	1618452524	9	43	52	39
Thu Apr 15 02:08:44 2021	1618452524	9	43	52	39
Thu Apr 15 02:08:44 2021	1618452524	9	43	52	38
Thu Apr 15 02:08:44 2021	1618452524	9	43	52	39
Thu Apr 15 02:08:44 2021	1618452524	9	43	52	39
Thu Apr 15 02:08:51 2021	1618452531	0	52	52	50
Thu Apr 15 02:08:51 2021	1618452531	0	52	52	50
Thu Apr 15 02:08:51 2021	1618452531	0	52	52	50
Thu Apr 15 02:08:51 2021	1618452531	0	52	52	49
Thu Apr 15 02:08:51 2021	1618452531	0	52	52	49
Thu Apr 15 02:08:44 2021	1618452524	9	44	52	40
Thu Apr 15 02:08:51 2021	1618452531	0	52	53	49
Thu Apr 15 02:08:51 2021	1618452531	0	53	53	49
Thu Apr 15 02:08:44 2021	1618452524	9	44	53	40
Thu Apr 15 02:08:44 2021	1618452524	9	44	53	39
Thu Apr 15 02:08:44 2021	1618452524	9	44	53	41
Thu Apr 15 02:08:44 2021	1618452524	9	44	53	40
Thu Apr 15 02:08:44 2021	1618452524	9	44	53	41
Thu Apr 15 02:08:44 2021	1618452524	9	44	53	41
Thu Apr 15 02:08:44 2021	1618452524	9	44	53	40
Thu Apr 15 02:08:51 2021	1618452531	0	53	53	50
Thu Apr 15 02:08:44 2021	1618452524	9	44	53	41
Thu Apr 15 02:08:44 2021	1618452524	9	44	53	40
Thu Apr 15 02:08:51 2021	1618452531	0	53	53	49
Thu Apr 15 02:08:51 2021	1618452531	0	53	53	49
Thu Apr 15 02:08:51 2021	1618452531	0	53	53	50
Thu Apr 15 02:08:51 2021	1618452531	0	53	53	49
Thu Apr 15 02:08:51 2021	1618452531	0	53	53	49
Thu Apr 15 02:08:44 2021	1618452524	9	45	53	41
Thu Apr 15 02:08:51 2021	1618452531	0	53	53	49
Thu Apr 15 02:08:51 2021	1618452531	0	53	53	49
Thu Apr 15 02:08:51 2021	1618452531	0	53	53	49
Thu Apr 15 02:08:51 2021	1618452531	0	53	53	49
Thu Apr 15 02:08:51 2021	1618452531	0	53	53	49
Thu Apr 15 02:08:51 2021	1618452531	0	53	53	49
Thu Apr 15 02:08:51 2021	1618452531	0	53	53	49
Thu Apr 15 02:08:51 2021	1618452531	0	53	53	49
Thu Apr 15 02:08:51 2021	1618452531	0	54	54	49
Thu Apr 15 02:08:44 2021	1618452524	9	45	54	40
Thu Apr 15 02:08:51 2021	1618452531	0	54	54	53
Thu Apr 15 02:08:51 2021	1618452531	0	54	54	49
Thu Apr 15 02:08:44 2021	1618452524	8	45	54	31
Thu Apr 15 02:08:44 2021	1618452524	9	45	54	42
Thu Apr 15 02:08:44 2021	1618452524	9	45	54	40
Thu Apr 15 02:08:44 2021	1618452524	9	45	54	42
Thu Apr 15 02:08:44 2021	1618452524	9	45	54	41
Thu Apr 15 02:08:51 2021	1618452531	0	54	54	49
Thu Apr 15 02:08:51 2021	1618452531	0	54	54	49
Thu Apr 15 02:08:44 2021	1618452524	9	45	54	42
Thu Apr 15 02:08:44 2021	1618452524	9	45	54	42
Thu Apr 15 02:08:44 2021	1618452524	9	45	54	42
Thu Apr 15 02:08:44 2021	1618452524	9	45	54	42
Thu Apr 15 02:08:44 2021	1618452524	9	46	54	42
Thu Apr 15 02:08:51 2021	1618452531	0	54	54	49
Thu Apr 15 02:08:44 2021	1618452524	9	46	54	42
Thu Apr 15 02:08:51 2021	1618452531	0	54	54	49
Thu Apr 15 02:08:51 2021	1618452531	0	54	54	49
Thu Apr 15 02:08:44 2021	1618452524	9	46	54	42
Thu Apr 15 02:08:51 2021	1618452531	0	54	54	49
Thu Apr 15 02:08:44 2021	1618452524	9	46	54	42
Thu Apr 15 02:08:51 2021	1618452531	0	54	54	49
Thu Apr 15 02:08:51 2021	1618452531	0	54	55	49
Thu Apr 15 02:08:44 2021	1618452524	9	46	55	42
Thu Apr 15 02:08:44 2021	1618452524	9	46	55	41
Thu Apr 15 02:08:44 2021	1618452524	9	46	55	42
Thu Apr 15 02:08:51 2021	1618452531	0	55	55	49
Thu Apr 15 02:08:51 2021	1618452531	0	55	55	49
Thu Apr 15 02:08:51 2021	1618452531	0	55	55	49
Thu Apr 15 02:08:51 2021	1618452531	0	55	55	49
Thu Apr 15 02:08:51 2021	1618452531	0	55	55	49
Thu Apr 15 02:08:44 2021	1618452524	9	47	55	43
Thu Apr 15 02:08:44 2021	1618452524	9	47	55	42
Thu Apr 15 02:08:44 2021	1618452524	9	47	56	43
Thu Apr 15 02:08:44 2021	1618452524	9	47	56	42
Thu Apr 15 02:08:51 2021	1618452531	0	56	56	49
Thu Apr 15 02:08:51 2021	1618452531	0	56	56	49
Thu Apr 15 02:08:51 2021	1618452531	0	56	56	50
Thu Apr 15 02:08:44 2021	1618452524	9	47	56	43
Thu Apr 15 02:08:51 2021	1618452531	0	56	56	49
Thu Apr 15 02:08:51 2021	1618452531	0	56	56	49
Thu Apr 15 02:08:51 2021	1618452531	0	56	56	49
Thu Apr 15 02:08:44 2021	1618452524	9	48	56	43
Thu Apr 15 02:08:51 2021	1618452531	0	56	56	49
Thu Apr 15 02:08:44 2021	1618452524	9	47	56	44
Thu Apr 15 02:08:51 2021	1618452531	0	56	56	49
Thu Apr 15 02:08:51 2021	1618452531	0	56	56	49
Thu Apr 15 02:08:44 2021	1618452524	8	48	56	43
Thu Apr 15 02:08:44 2021	1618452524	8	48	56	43
Thu Apr 15 02:08:44 2021	1618452524	8	48	57	44
Thu Apr 15 02:08:51 2021	1618452531	0	57	57	49
Thu Apr 15 02:08:44 2021	1618452524	8	48	57	44
Thu Apr 15 02:08:51 2021	1618452531	0	57	57	50
Thu Apr 15 02:08:44 2021	1618452524	8	48	57	44
Thu Apr 15 02:08:44 2021	1618452524	8	48	57	43
Thu Apr 15 02:08:51 2021	1618452531	0	57	57	50
Thu Apr 15 02:08:45 2021	1618452525	0	57	57	57
Thu Apr 15 02:08:45 2021	1618452525	0	57	57	57
Thu Apr 15 02:08:45 2021	1618452525	0	57	57	57
Thu Apr 15 02:08:44 2021	1618452524	8	49	57	44
Thu Apr 15 02:08:44 2021	1618452524	8	49	57	45
Thu Apr 15 02:08:45 2021	1618452525	0	57	57	54
